,TIME,NB,SB,EB,WB,date
175,19:45:00,59,20,0,0,2019-06-05
176,20:00:00,38,27,0,0,2019-06-05
177,20:15:00,29,15,0,0,2019-06-05
178,20:30:00,40,18,0,0,2019-06-05
179,20:45:00,37,28,0,0,2019-06-05
180,21:00:00,40,20,0,0,2019-06-05
181,21:15:00,28,16,0,0,2019-06-05
182,21:30:00,21,19,0,0,2019-06-05
183,21:45:00,20,18,0,0,2019-06-05
184,22:00:00,7,8,0,0,2019-06-05
185,22:15:00,10,10,0,0,2019-06-05
186,22:30:00,11,8,0,0,2019-06-05
187,22:45:00,11,6,0,0,2019-06-05
188,23:00:00,14,7,0,0,2019-06-05
189,23:15:00,16,2,0,0,2019-06-05
190,23:30:00,13,4,0,0,2019-06-05
191,23:45:00,9,3,0,0,2019-06-05
192,00:00:00,4,4,0,0,2019-06-06
193,00:15:00,1,4,0,0,2019-06-06
194,00:30:00,4,0,0,0,2019-06-06
195,00:45:00,0,1,0,0,2019-06-06
196,01:00:00,0,1,0,0,2019-06-06
197,01:15:00,7,0,0,0,2019-06-06
198,01:30:00,0,1,0,0,2019-06-06
199,01:45:00,0,0,0,0,2019-06-06
200,02:00:00,1,0,0,0,2019-06-06
201,02:15:00,3,0,0,0,2019-06-06
202,02:30:00,3,0,0,0,2019-06-06
203,02:45:00,5,0,0,0,2019-06-06
204,03:00:00,1,0,0,0,2019-06-06
205,03:15:00,2,0,0,0,2019-06-06
206,03:30:00,0,0,0,0,2019-06-06
207,03:45:00,6,0,0,0,2019-06-06
208,04:00:00,3,1,0,0,2019-06-06
209,04:15:00,3,5,0,0,2019-06-06
210,04:30:00,6,1,0,0,2019-06-06
211,04:45:00,8,1,0,0,2019-06-06
212,05:00:00,9,3,0,0,2019-06-06
213,05:15:00,7,3,0,0,2019-06-06
214,05:30:00,19,5,0,0,2019-06-06
215,05:45:00,23,4,0,0,2019-06-06
216,06:00:00,14,10,0,0,2019-06-06
217,06:15:00,19,20,0,0,2019-06-06
218,06:30:00,24,20,0,0,2019-06-06
219,06:45:00,40,24,0,0,2019-06-06
220,07:00:00,24,38,0,0,2019-06-06
221,07:15:00,42,41,0,0,2019-06-06
222,07:30:00,67,70,0,0,2019-06-06
223,07:45:00,43,71,0,0,2019-06-06
224,08:00:00,71,102,0,0,2019-06-06
225,08:15:00,77,120,0,0,2019-06-06
226,08:30:00,42,100,0,0,2019-06-06
227,08:45:00,49,77,0,0,2019-06-06
228,09:00:00,31,78,0,0,2019-06-06
229,09:15:00,23,69,0,0,2019-06-06
230,09:30:00,34,50,0,0,2019-06-06
231,09:45:00,21,69,0,0,2019-06-06
232,10:00:00,23,67,0,0,2019-06-06
233,10:15:00,11,44,0,0,2019-06-06
234,10:30:00,17,38,0,0,2019-06-06
235,10:45:00,27,33,0,0,2019-06-06
236,11:00:00,31,27,0,0,2019-06-06
237,11:15:00,26,19,0,0,2019-06-06
238,11:30:00,27,29,0,0,2019-06-06
239,11:45:00,15,40,0,0,2019-06-06
240,12:00:00,22,30,0,0,2019-06-06
241,12:15:00,18,32,0,0,2019-06-06
242,12:30:00,17,20,0,0,2019-06-06
243,12:45:00,20,41,0,0,2019-06-06
244,13:00:00,44,18,0,0,2019-06-06
245,13:15:00,40,24,0,0,2019-06-06
246,13:30:00,67,29,0,0,2019-06-06
247,13:45:00,93,32,0,0,2019-06-06
248,14:00:00,104,29,0,0,2019-06-06
249,14:15:00,122,33,0,0,2019-06-06
250,14:30:00,132,42,0,0,2019-06-06
251,14:45:00,129,72,0,0,2019-06-06
252,15:00:00,110,52,0,0,2019-06-06
253,15:15:00,99,75,0,0,2019-06-06
254,15:30:00,119,62,0,0,2019-06-06
255,15:45:00,102,57,0,0,2019-06-06
256,16:00:00,121,45,0,0,2019-06-06
257,16:15:00,104,42,0,0,2019-06-06
258,16:30:00,121,41,0,0,2019-06-06
259,16:45:00,130,45,0,0,2019-06-06
260,17:00:00,137,44,0,0,2019-06-06
261,17:15:00,136,48,0,0,2019-06-06
262,17:30:00,126,51,0,0,2019-06-06
263,17:45:00,138,51,0,0,2019-06-06
264,18:00:00,139,33,0,0,2019-06-06
265,18:15:00,136,40,0,0,2019-06-06
266,18:30:00,146,33,0,0,2019-06-06
267,18:45:00,116,36,0,0,2019-06-06
268,19:00:00,91,27,0,0,2019-06-06
269,19:15:00,81,30,0,0,2019-06-06
270,19:30:00,56,30,0,0,2019-06-06
271,19:45:00,33,25,0,0,2019-06-06
272,20:00:00,58,25,0,0,2019-06-06
273,20:15:00,40,27,0,0,2019-06-06
274,20:30:00,48,21,0,0,2019-06-06
275,20:45:00,38,26,0,0,2019-06-06
276,21:00:00,34,25,0,0,2019-06-06
277,21:15:00,27,14,0,0,2019-06-06
278,21:30:00,21,18,0,0,2019-06-06
279,21:45:00,18,17,0,0,2019-06-06
280,22:00:00,20,17,0,0,2019-06-06
281,22:15:00,22,12,0,0,2019-06-06
282,22:30:00,16,10,0,0,2019-06-06
283,22:45:00,8,4,0,0,2019-06-06
284,23:00:00,17,6,0,0,2019-06-06
285,23:15:00,4,5,0,0,2019-06-06
286,23:30:00,3,5,0,0,2019-06-06
287,23:45:00,3,1,0,0,2019-06-06
