,TIME,NB,SB,EB,WB,date
253,15:15:00,274,160,0,0,2019-06-06
254,15:30:00,269,157,0,0,2019-06-06
255,15:45:00,229,171,0,0,2019-06-06
256,16:00:00,262,198,0,0,2019-06-06
257,16:15:00,239,148,0,0,2019-06-06
258,16:30:00,263,169,0,0,2019-06-06
259,16:45:00,255,144,0,0,2019-06-06
260,17:00:00,294,203,0,0,2019-06-06
261,17:15:00,291,185,0,0,2019-06-06
262,17:30:00,292,224,0,0,2019-06-06
263,17:45:00,230,190,0,0,2019-06-06
264,18:00:00,282,167,0,0,2019-06-06
265,18:15:00,293,197,0,0,2019-06-06
266,18:30:00,254,167,0,0,2019-06-06
267,18:45:00,254,168,0,0,2019-06-06
268,19:00:00,241,132,0,0,2019-06-06
269,19:15:00,213,150,0,0,2019-06-06
270,19:30:00,205,164,0,0,2019-06-06
271,19:45:00,162,127,0,0,2019-06-06
272,20:00:00,150,135,0,0,2019-06-06
273,20:15:00,128,126,0,0,2019-06-06
274,20:30:00,133,134,0,0,2019-06-06
275,20:45:00,110,115,0,0,2019-06-06
276,21:00:00,110,97,0,0,2019-06-06
277,21:15:00,97,99,0,0,2019-06-06
278,21:30:00,81,100,0,0,2019-06-06
279,21:45:00,64,69,0,0,2019-06-06
280,22:00:00,53,62,0,0,2019-06-06
281,22:15:00,34,50,0,0,2019-06-06
282,22:30:00,53,32,0,0,2019-06-06
283,22:45:00,36,28,0,0,2019-06-06
284,23:00:00,37,36,0,0,2019-06-06
285,23:15:00,43,33,0,0,2019-06-06
286,23:30:00,26,20,0,0,2019-06-06
287,23:45:00,25,24,0,0,2019-06-06
