,TIME,NB,SB,EB,WB,date
183,21:45:00,0,0,7,38,2019-06-05
184,22:00:00,0,0,18,27,2019-06-05
185,22:15:00,0,0,7,41,2019-06-05
186,22:30:00,0,0,16,20,2019-06-05
187,22:45:00,0,0,7,14,2019-06-05
188,23:00:00,0,0,7,20,2019-06-05
189,23:15:00,0,0,8,14,2019-06-05
190,23:30:00,0,0,7,8,2019-06-05
191,23:45:00,0,0,3,10,2019-06-05
192,00:00:00,0,0,1,8,2019-06-06
193,00:15:00,0,0,2,8,2019-06-06
194,00:30:00,0,0,0,4,2019-06-06
195,00:45:00,0,0,1,4,2019-06-06
196,01:00:00,0,0,1,2,2019-06-06
197,01:15:00,0,0,4,2,2019-06-06
198,01:30:00,0,0,1,1,2019-06-06
199,01:45:00,0,0,1,2,2019-06-06
200,02:00:00,0,0,2,0,2019-06-06
201,02:15:00,0,0,0,4,2019-06-06
202,02:30:00,0,0,0,1,2019-06-06
203,02:45:00,0,0,0,0,2019-06-06
204,03:00:00,0,0,0,1,2019-06-06
205,03:15:00,0,0,0,1,2019-06-06
206,03:30:00,0,0,2,0,2019-06-06
207,03:45:00,0,0,4,1,2019-06-06
208,04:00:00,0,0,3,1,2019-06-06
209,04:15:00,0,0,1,1,2019-06-06
210,04:30:00,0,0,8,0,2019-06-06
211,04:45:00,0,0,16,0,2019-06-06
212,05:00:00,0,0,16,1,2019-06-06
213,05:15:00,0,0,19,2,2019-06-06
214,05:30:00,0,0,22,5,2019-06-06
215,05:45:00,0,0,50,4,2019-06-06
216,06:00:00,0,0,31,3,2019-06-06
217,06:15:00,0,0,39,15,2019-06-06
218,06:30:00,0,0,61,10,2019-06-06
219,06:45:00,0,0,90,15,2019-06-06
220,07:00:00,0,0,76,24,2019-06-06
221,07:15:00,0,0,109,23,2019-06-06
222,07:30:00,0,0,223,39,2019-06-06
223,07:45:00,0,0,180,72,2019-06-06
224,08:00:00,0,0,162,82,2019-06-06
225,08:15:00,0,0,186,53,2019-06-06
226,08:30:00,0,0,161,33,2019-06-06
227,08:45:00,0,0,130,28,2019-06-06
228,09:00:00,0,0,124,41,2019-06-06
229,09:15:00,0,0,95,29,2019-06-06
230,09:30:00,0,0,89,40,2019-06-06
231,09:45:00,0,0,68,27,2019-06-06
232,10:00:00,0,0,78,28,2019-06-06
233,10:15:00,0,0,57,37,2019-06-06
234,10:30:00,0,0,59,33,2019-06-06
235,10:45:00,0,0,87,35,2019-06-06
236,11:00:00,0,0,78,51,2019-06-06
237,11:15:00,0,0,64,42,2019-06-06
238,11:30:00,0,0,69,57,2019-06-06
239,11:45:00,0,0,47,54,2019-06-06
240,12:00:00,0,0,56,56,2019-06-06
241,12:15:00,0,0,52,58,2019-06-06
242,12:30:00,0,0,45,53,2019-06-06
243,12:45:00,0,0,59,55,2019-06-06
244,13:00:00,0,0,48,44,2019-06-06
245,13:15:00,0,0,63,54,2019-06-06
246,13:30:00,0,0,57,61,2019-06-06
247,13:45:00,0,0,83,66,2019-06-06
248,14:00:00,0,0,62,76,2019-06-06
249,14:15:00,0,0,64,137,2019-06-06
250,14:30:00,0,0,86,153,2019-06-06
251,14:45:00,0,0,130,112,2019-06-06
252,15:00:00,0,0,73,166,2019-06-06
253,15:15:00,0,0,77,140,2019-06-06
254,15:30:00,0,0,81,198,2019-06-06
255,15:45:00,0,0,70,190,2019-06-06
256,16:00:00,0,0,64,150,2019-06-06
257,16:15:00,0,0,82,138,2019-06-06
258,16:30:00,0,0,83,108,2019-06-06
259,16:45:00,0,0,78,149,2019-06-06
260,17:00:00,0,0,67,189,2019-06-06
261,17:15:00,0,0,66,207,2019-06-06
262,17:30:00,0,0,66,177,2019-06-06
263,17:45:00,0,0,63,140,2019-06-06
264,18:00:00,0,0,81,156,2019-06-06
265,18:15:00,0,0,85,137,2019-06-06
266,18:30:00,0,0,68,158,2019-06-06
267,18:45:00,0,0,76,154,2019-06-06
268,19:00:00,0,0,59,117,2019-06-06
269,19:15:00,0,0,76,94,2019-06-06
270,19:30:00,0,0,47,100,2019-06-06
271,19:45:00,0,0,48,83,2019-06-06
272,20:00:00,0,0,43,74,2019-06-06
273,20:15:00,0,0,49,70,2019-06-06
274,20:30:00,0,0,36,68,2019-06-06
275,20:45:00,0,0,29,62,2019-06-06
276,21:00:00,0,0,37,65,2019-06-06
277,21:15:00,0,0,35,41,2019-06-06
278,21:30:00,0,0,19,46,2019-06-06
279,21:45:00,0,0,14,36,2019-06-06
280,22:00:00,0,0,21,41,2019-06-06
281,22:15:00,0,0,8,34,2019-06-06
282,22:30:00,0,0,9,30,2019-06-06
283,22:45:00,0,0,7,22,2019-06-06
284,23:00:00,0,0,2,14,2019-06-06
285,23:15:00,0,0,7,19,2019-06-06
286,23:30:00,0,0,3,3,2019-06-06
287,23:45:00,0,0,2,5,2019-06-06
