,TIME,NB,SB,EB,WB,date
218,06:30:00,37,114,0,0,2019-06-06
219,06:45:00,51,156,0,0,2019-06-06
220,07:00:00,36,149,0,0,2019-06-06
221,07:15:00,41,169,0,0,2019-06-06
222,07:30:00,75,214,0,0,2019-06-06
223,07:45:00,82,292,0,0,2019-06-06
224,08:00:00,106,347,0,0,2019-06-06
225,08:15:00,102,383,0,0,2019-06-06
226,08:30:00,87,284,0,0,2019-06-06
227,08:45:00,119,284,0,0,2019-06-06
228,09:00:00,73,251,0,0,2019-06-06
229,09:15:00,81,220,0,0,2019-06-06
230,09:30:00,64,204,0,0,2019-06-06
231,09:45:00,78,174,0,0,2019-06-06
232,10:00:00,71,139,0,0,2019-06-06
233,10:15:00,64,163,0,0,2019-06-06
234,10:30:00,79,140,0,0,2019-06-06
235,10:45:00,73,139,0,0,2019-06-06
236,11:00:00,69,104,0,0,2019-06-06
237,11:15:00,78,125,0,0,2019-06-06
238,11:30:00,113,142,0,0,2019-06-06
239,11:45:00,91,127,0,0,2019-06-06
240,12:00:00,96,142,0,0,2019-06-06
241,12:15:00,129,120,0,0,2019-06-06
242,12:30:00,106,143,0,0,2019-06-06
243,12:45:00,145,107,0,0,2019-06-06
244,13:00:00,133,119,0,0,2019-06-06
245,13:15:00,165,131,0,0,2019-06-06
246,13:30:00,172,109,0,0,2019-06-06
247,13:45:00,191,107,0,0,2019-06-06
248,14:00:00,236,123,0,0,2019-06-06
249,14:15:00,242,132,0,0,2019-06-06
250,14:30:00,285,143,0,0,2019-06-06
251,14:45:00,304,150,0,0,2019-06-06
252,15:00:00,313,192,0,0,2019-06-06
253,15:15:00,329,172,0,0,2019-06-06
254,15:30:00,307,219,0,0,2019-06-06
255,15:45:00,242,184,0,0,2019-06-06
256,16:00:00,276,144,0,0,2019-06-06
257,16:15:00,330,141,0,0,2019-06-06
258,16:30:00,327,164,0,0,2019-06-06
259,16:45:00,291,136,0,0,2019-06-06
260,17:00:00,379,176,0,0,2019-06-06
261,17:15:00,403,187,0,0,2019-06-06
262,17:30:00,401,190,0,0,2019-06-06
263,17:45:00,354,161,0,0,2019-06-06
264,18:00:00,395,139,0,0,2019-06-06
265,18:15:00,372,142,0,0,2019-06-06
266,18:30:00,419,120,0,0,2019-06-06
267,18:45:00,375,86,0,0,2019-06-06
268,19:00:00,388,110,0,0,2019-06-06
269,19:15:00,256,124,0,0,2019-06-06
270,19:30:00,245,91,0,0,2019-06-06
271,19:45:00,209,80,0,0,2019-06-06
272,20:00:00,211,77,0,0,2019-06-06
273,20:15:00,164,61,0,0,2019-06-06
274,20:30:00,153,63,0,0,2019-06-06
275,20:45:00,114,62,0,0,2019-06-06
276,21:00:00,134,59,0,0,2019-06-06
277,21:15:00,147,41,0,0,2019-06-06
278,21:30:00,111,48,0,0,2019-06-06
279,21:45:00,89,36,0,0,2019-06-06
280,22:00:00,82,34,0,0,2019-06-06
281,22:15:00,88,25,0,0,2019-06-06
282,22:30:00,86,12,0,0,2019-06-06
283,22:45:00,81,15,0,0,2019-06-06
284,23:00:00,81,8,0,0,2019-06-06
285,23:15:00,57,15,0,0,2019-06-06
286,23:30:00,57,16,0,0,2019-06-06
287,23:45:00,25,12,0,0,2019-06-06
