Day,Time,Count
 Thursday -     November 9 -  2017=39293,4:30,499.0
 Thursday -     November 9 -  2017=39293,4:45,462.0
 Thursday -     November 9 -  2017=39293,5:0,421.0
 Thursday -     November 9 -  2017=39293,5:15,371.0
 Thursday -     November 9 -  2017=39293,5:30,426.0
 Thursday -     November 9 -  2017=39293,5:45,683.0
 Thursday -     November 9 -  2017=39293,6:0,607.0
 Thursday -     November 9 -  2017=39293,6:15,688.0
 Thursday -     November 9 -  2017=39293,6:30,714.0
 Thursday -     November 9 -  2017=39293,6:45,690.0
 Thursday -     November 9 -  2017=39293,7:0,780.0
 Thursday -     November 9 -  2017=39293,7:15,654.0
 Thursday -     November 9 -  2017=39293,7:30,700.0
 Thursday -     November 9 -  2017=39293,7:45,767.0
 Thursday -     November 9 -  2017=39293,8:0,665.0
 Thursday -     November 9 -  2017=39293,8:15,645.0
 Thursday -     November 9 -  2017=39293,8:30,675.0
 Thursday -     November 9 -  2017=39293,8:45,649.0
 Thursday -     November 9 -  2017=39293,9:0,655.0
 Thursday -     November 9 -  2017=39293,9:15,671.0
 Thursday -     November 9 -  2017=39293,9:30,669.0
 Thursday -     November 9 -  2017=39293,9:45,694.0
 Thursday -     November 9 -  2017=39293,10:0,608.0
 Thursday -     November 9 -  2017=39293,10:15,610.0
 Thursday -     November 9 -  2017=39293,10:30,571.0
 Thursday -     November 9 -  2017=39293,10:45,563.0
 Thursday -     November 9 -  2017=39293,11:0,530.0
 Thursday -     November 9 -  2017=39293,11:15,518.0
 Thursday -     November 9 -  2017=39293,11:30,508.0
 Thursday -     November 9 -  2017=39293,11:45,489.0
 Thursday -     November 9 -  2017=39293,12:0,507.0
 Thursday -     November 9 -  2017=39293,12:15,506.0
 Thursday -     November 9 -  2017=39293,12:30,518.0
 Thursday -     November 9 -  2017=39293,12:45,518.0
 Thursday -     November 9 -  2017=39293,13:0,504.0
 Thursday -     November 9 -  2017=39293,13:15,541.0
 Thursday -     November 9 -  2017=39293,13:30,544.0
 Thursday -     November 9 -  2017=39293,13:45,479.0
 Thursday -     November 9 -  2017=39293,14:0,464.0
 Thursday -     November 9 -  2017=39293,14:15,492.0
 Thursday -     November 9 -  2017=39293,14:30,474.0
 Thursday -     November 9 -  2017=39293,14:45,540.0
 Thursday -     November 9 -  2017=39293,15:0,491.0
 Thursday -     November 9 -  2017=39293,15:15,517.0
 Thursday -     November 9 -  2017=39293,15:30,491.0
 Thursday -     November 9 -  2017=39293,15:45,505.0
 Thursday -     November 9 -  2017=39293,16:0,375.0
 Thursday -     November 9 -  2017=39293,16:15,527.0
 Thursday -     November 9 -  2017=39293,16:30,407.0
 Thursday -     November 9 -  2017=39293,16:45,464.0
 Thursday -     November 9 -  2017=39293,17:0,495.0
 Thursday -     November 9 -  2017=39293,17:15,491.0
 Thursday -     November 9 -  2017=39293,17:30,541.0
 Thursday -     November 9 -  2017=39293,17:45,516.0
 Thursday -     November 9 -  2017=39293,18:0,555.0
 Thursday -     November 9 -  2017=39293,18:15,528.0
 Thursday -     November 9 -  2017=39293,18:30,528.0
 Thursday -     November 9 -  2017=39293,18:45,472.0
 Thursday -     November 9 -  2017=39293,19:0,535.0
