Day,Time,Count
 Wednesday -  November 8 -  2017=13386,11:15,175.0
 Wednesday -  November 8 -  2017=13386,11:30,171.0
 Wednesday -  November 8 -  2017=13386,11:45,190.0
 Wednesday -  November 8 -  2017=13386,12:0,170.0
 Wednesday -  November 8 -  2017=13386,12:15,170.0
 Wednesday -  November 8 -  2017=13386,12:30,167.0
 Wednesday -  November 8 -  2017=13386,12:45,161.0
 Wednesday -  November 8 -  2017=13386,13:0,198.0
 Wednesday -  November 8 -  2017=13386,13:15,160.0
 Wednesday -  November 8 -  2017=13386,13:30,179.0
 Wednesday -  November 8 -  2017=13386,13:45,189.0
 Wednesday -  November 8 -  2017=13386,14:0,174.0
 Wednesday -  November 8 -  2017=13386,14:15,168.0
 Wednesday -  November 8 -  2017=13386,14:30,161.0
 Wednesday -  November 8 -  2017=13386,14:45,180.0
 Wednesday -  November 8 -  2017=13386,15:0,202.0
 Wednesday -  November 8 -  2017=13386,15:15,172.0
 Wednesday -  November 8 -  2017=13386,15:30,152.0
 Wednesday -  November 8 -  2017=13386,15:45,169.0
 Wednesday -  November 8 -  2017=13386,16:0,180.0
 Wednesday -  November 8 -  2017=13386,16:15,188.0
 Wednesday -  November 8 -  2017=13386,16:30,173.0
 Wednesday -  November 8 -  2017=13386,16:45,206.0
 Wednesday -  November 8 -  2017=13386,17:0,236.0
 Wednesday -  November 8 -  2017=13386,17:15,316.0
 Wednesday -  November 8 -  2017=13386,17:30,312.0
 Wednesday -  November 8 -  2017=13386,17:45,289.0
 Wednesday -  November 8 -  2017=13386,18:0,346.0
 Wednesday -  November 8 -  2017=13386,18:15,257.0
 Wednesday -  November 8 -  2017=13386,18:30,266.0
 Wednesday -  November 8 -  2017=13386,18:45,219.0
 Wednesday -  November 8 -  2017=13386,19:0,221.0
 Wednesday -  November 8 -  2017=13386,19:15,195.0
 Wednesday -  November 8 -  2017=13386,19:30,154.0
 Wednesday -  November 8 -  2017=13386,19:45,151.0
 Wednesday -  November 8 -  2017=13386,20:0,136.0
 Wednesday -  November 8 -  2017=13386,20:15,126.0
 Wednesday -  November 8 -  2017=13386,20:30,101.0
 Wednesday -  November 8 -  2017=13386,20:45,111.0
 Wednesday -  November 8 -  2017=13386,21:0,124.0
 Wednesday -  November 8 -  2017=13386,21:15,140.0
 Wednesday -  November 8 -  2017=13386,21:30,122.0
 Wednesday -  November 8 -  2017=13386,21:45,111.0
 Wednesday -  November 8 -  2017=13386,22:0,90.0
 Wednesday -  November 8 -  2017=13386,22:15,79.0
 Wednesday -  November 8 -  2017=13386,22:30,78.0
 Wednesday -  November 8 -  2017=13386,22:45,54.0
 Wednesday -  November 8 -  2017=13386,23:0,40.0
 Wednesday -  November 8 -  2017=13386,23:15,37.0
 Wednesday -  November 8 -  2017=13386,23:30,37.0
 Wednesday -  November 8 -  2017=13386,23:45,34.0
 Thursday -  November 9 -  2017=13365,0:0,29.0
 Thursday -  November 9 -  2017=13365,0:15,28.0
 Thursday -  November 9 -  2017=13365,0:30,19.0
 Thursday -  November 9 -  2017=13365,0:45,9.0
 Thursday -  November 9 -  2017=13365,1:0,9.0
 Thursday -  November 9 -  2017=13365,1:15,17.0
 Thursday -  November 9 -  2017=13365,1:30,12.0
