,Date,Time,WB,EB
276,2017-05-18 00:00:00,21:00:00,21,13
277,2017-05-18 00:00:00,21:15:00,24,7
278,2017-05-18 00:00:00,21:30:00,11,6
279,2017-05-18 00:00:00,21:45:00,11,8
280,2017-05-18 00:00:00,22:00:00,13,9
281,2017-05-18 00:00:00,22:15:00,9,4
282,2017-05-18 00:00:00,22:30:00,7,0
283,2017-05-18 00:00:00,22:45:00,7,3
284,2017-05-18 00:00:00,23:00:00,12,2
285,2017-05-18 00:00:00,23:15:00,4,1
286,2017-05-18 00:00:00,23:30:00,5,0
287,2017-05-18 00:00:00,23:45:00,2,3
