,Date,Time,NB,SB
157,2017-05-17 00:00:00,15:15:00,79,26
158,2017-05-17 00:00:00,15:30:00,112,31
159,2017-05-17 00:00:00,15:45:00,75,19
160,2017-05-17 00:00:00,16:00:00,83,22
161,2017-05-17 00:00:00,16:15:00,54,28
162,2017-05-17 00:00:00,16:30:00,81,21
163,2017-05-17 00:00:00,16:45:00,72,25
164,2017-05-17 00:00:00,17:00:00,69,24
165,2017-05-17 00:00:00,17:15:00,89,40
166,2017-05-17 00:00:00,17:30:00,131,28
167,2017-05-17 00:00:00,17:45:00,149,43
168,2017-05-17 00:00:00,18:00:00,129,43
169,2017-05-17 00:00:00,18:15:00,91,28
170,2017-05-17 00:00:00,18:30:00,62,46
171,2017-05-17 00:00:00,18:45:00,58,23
172,2017-05-17 00:00:00,19:00:00,49,26
173,2017-05-17 00:00:00,19:15:00,43,24
174,2017-05-17 00:00:00,19:30:00,33,27
175,2017-05-17 00:00:00,19:45:00,26,25
176,2017-05-17 00:00:00,20:00:00,29,18
177,2017-05-17 00:00:00,20:15:00,12,16
178,2017-05-17 00:00:00,20:30:00,10,23
179,2017-05-17 00:00:00,20:45:00,23,19
180,2017-05-17 00:00:00,21:00:00,19,21
181,2017-05-17 00:00:00,21:15:00,8,14
182,2017-05-17 00:00:00,21:30:00,8,5
183,2017-05-17 00:00:00,21:45:00,11,8
184,2017-05-17 00:00:00,22:00:00,5,9
185,2017-05-17 00:00:00,22:15:00,14,6
186,2017-05-17 00:00:00,22:30:00,18,15
187,2017-05-17 00:00:00,22:45:00,2,4
188,2017-05-17 00:00:00,23:00:00,6,0
189,2017-05-17 00:00:00,23:15:00,5,4
190,2017-05-17 00:00:00,23:30:00,2,5
191,2017-05-17 00:00:00,23:45:00,1,3
192,2017-05-18 00:00:00,00:00:00,3,1
193,2017-05-18 00:00:00,00:15:00,2,4
194,2017-05-18 00:00:00,00:30:00,1,1
195,2017-05-18 00:00:00,00:45:00,0,2
196,2017-05-18 00:00:00,01:00:00,1,1
197,2017-05-18 00:00:00,01:15:00,0,0
198,2017-05-18 00:00:00,01:30:00,0,1
