,Date,Time,WB,EB
245,2017-05-18 00:00:00,13:15:00,103,76
246,2017-05-18 00:00:00,13:30:00,103,54
247,2017-05-18 00:00:00,13:45:00,99,75
248,2017-05-18 00:00:00,14:00:00,121,74
249,2017-05-18 00:00:00,14:15:00,174,103
250,2017-05-18 00:00:00,14:30:00,150,103
251,2017-05-18 00:00:00,14:45:00,185,123
252,2017-05-18 00:00:00,15:00:00,222,123
253,2017-05-18 00:00:00,15:15:00,217,123
254,2017-05-18 00:00:00,15:30:00,207,100
255,2017-05-18 00:00:00,15:45:00,180,113
256,2017-05-18 00:00:00,16:00:00,196,145
257,2017-05-18 00:00:00,16:15:00,131,107
258,2017-05-18 00:00:00,16:30:00,141,131
259,2017-05-18 00:00:00,16:45:00,167,161
260,2017-05-18 00:00:00,17:00:00,171,149
261,2017-05-18 00:00:00,17:15:00,153,137
262,2017-05-18 00:00:00,17:30:00,154,178
263,2017-05-18 00:00:00,17:45:00,156,159
264,2017-05-18 00:00:00,18:00:00,139,175
265,2017-05-18 00:00:00,18:15:00,144,185
266,2017-05-18 00:00:00,18:30:00,120,156
267,2017-05-18 00:00:00,18:45:00,148,124
268,2017-05-18 00:00:00,19:00:00,130,121
269,2017-05-18 00:00:00,19:15:00,130,93
270,2017-05-18 00:00:00,19:30:00,102,134
271,2017-05-18 00:00:00,19:45:00,102,87
272,2017-05-18 00:00:00,20:00:00,86,105
273,2017-05-18 00:00:00,20:15:00,106,100
274,2017-05-18 00:00:00,20:30:00,90,148
275,2017-05-18 00:00:00,20:45:00,79,86
276,2017-05-18 00:00:00,21:00:00,70,91
277,2017-05-18 00:00:00,21:15:00,43,87
278,2017-05-18 00:00:00,21:30:00,31,81
279,2017-05-18 00:00:00,21:45:00,50,56
280,2017-05-18 00:00:00,22:00:00,26,54
281,2017-05-18 00:00:00,22:15:00,23,55
282,2017-05-18 00:00:00,22:30:00,24,33
283,2017-05-18 00:00:00,22:45:00,32,35
284,2017-05-18 00:00:00,23:00:00,10,29
285,2017-05-18 00:00:00,23:15:00,9,25
286,2017-05-18 00:00:00,23:30:00,11,16
287,2017-05-18 00:00:00,23:45:00,9,15
