Day,Time,Count
 Thursday -  November 9 -     2017=16615,5:15,82.0
 Thursday -  November 9 -     2017=16615,5:30,111.0
 Thursday -  November 9 -     2017=16615,5:45,74.0
 Thursday -  November 9 -     2017=16615,6:0,126.0
 Thursday -  November 9 -     2017=16615,6:15,174.0
 Thursday -  November 9 -     2017=16615,6:30,254.0
 Thursday -  November 9 -     2017=16615,6:45,249.0
 Thursday -  November 9 -     2017=16615,7:0,364.0
 Thursday -  November 9 -     2017=16615,7:15,370.0
 Thursday -  November 9 -     2017=16615,7:30,424.0
 Thursday -  November 9 -     2017=16615,7:45,371.0
 Thursday -  November 9 -     2017=16615,8:0,494.0
 Thursday -  November 9 -     2017=16615,8:15,438.0
 Thursday -  November 9 -     2017=16615,8:30,408.0
 Thursday -  November 9 -     2017=16615,8:45,394.0
 Thursday -  November 9 -     2017=16615,9:0,365.0
 Thursday -  November 9 -     2017=16615,9:15,334.0
 Thursday -  November 9 -     2017=16615,9:30,266.0
 Thursday -  November 9 -     2017=16615,9:45,236.0
 Thursday -  November 9 -     2017=16615,10:0,228.0
 Thursday -  November 9 -     2017=16615,10:15,188.0
 Thursday -  November 9 -     2017=16615,10:30,198.0
 Thursday -  November 9 -     2017=16615,10:45,198.0
 Thursday -  November 9 -     2017=16615,11:0,179.0
 Thursday -  November 9 -     2017=16615,11:15,173.0
 Thursday -  November 9 -     2017=16615,11:30,185.0
 Thursday -  November 9 -     2017=16615,11:45,209.0
 Thursday -  November 9 -     2017=16615,12:0,199.0
 Thursday -  November 9 -     2017=16615,12:15,193.0
 Thursday -  November 9 -     2017=16615,12:30,180.0
 Thursday -  November 9 -     2017=16615,12:45,176.0
 Thursday -  November 9 -     2017=16615,13:0,204.0
 Thursday -  November 9 -     2017=16615,13:15,166.0
 Thursday -  November 9 -     2017=16615,13:30,176.0
 Thursday -  November 9 -     2017=16615,13:45,215.0
 Thursday -  November 9 -     2017=16615,14:0,237.0
 Thursday -  November 9 -     2017=16615,14:15,262.0
 Thursday -  November 9 -     2017=16615,14:30,315.0
 Thursday -  November 9 -     2017=16615,14:45,265.0
 Thursday -  November 9 -     2017=16615,15:0,314.0
 Thursday -  November 9 -     2017=16615,15:15,277.0
 Thursday -  November 9 -     2017=16615,15:30,305.0
 Thursday -  November 9 -     2017=16615,15:45,278.0
 Thursday -  November 9 -     2017=16615,16:0,319.0
 Thursday -  November 9 -     2017=16615,16:15,332.0
 Thursday -  November 9 -     2017=16615,16:30,308.0
 Thursday -  November 9 -     2017=16615,16:45,293.0
 Thursday -  November 9 -     2017=16615,17:0,232.0
 Thursday -  November 9 -     2017=16615,17:15,267.0
 Thursday -  November 9 -     2017=16615,17:30,251.0
 Thursday -  November 9 -     2017=16615,17:45,251.0
 Thursday -  November 9 -     2017=16615,18:0,288.0
 Thursday -  November 9 -     2017=16615,18:15,285.0
 Thursday -  November 9 -     2017=16615,18:30,210.0
 Thursday -  November 9 -     2017=16615,18:45,214.0
 Thursday -  November 9 -     2017=16615,19:0,194.0
 Thursday -  November 9 -     2017=16615,19:15,187.0
 Thursday -  November 9 -     2017=16615,19:30,146.0
 Thursday -  November 9 -     2017=16615,19:45,158.0
 Thursday -  November 9 -     2017=16615,20:0,117.0
 Thursday -  November 9 -     2017=16615,20:15,120.0
 Thursday -  November 9 -     2017=16615,20:30,100.0
 Thursday -  November 9 -     2017=16615,20:45,117.0
 Thursday -  November 9 -     2017=16615,21:0,140.0
 Thursday -  November 9 -     2017=16615,21:15,145.0
 Thursday -  November 9 -     2017=16615,21:30,95.0
 Thursday -  November 9 -     2017=16615,21:45,107.0
 Thursday -  November 9 -     2017=16615,22:0,82.0
 Thursday -  November 9 -     2017=16615,22:15,86.0
 Thursday -  November 9 -     2017=16615,22:30,66.0
 Thursday -  November 9 -     2017=16615,22:45,59.0
 Thursday -  November 9 -     2017=16615,23:0,48.0
 Thursday -  November 9 -     2017=16615,23:15,31.0
 Thursday -  November 9 -     2017=16615,23:30,48.0
 Thursday -  November 9 -     2017=16615,23:45,34.0
