,Date,Time,NB,SB
213,2017-05-18 00:00:00,05:15:00,1,1
214,2017-05-18 00:00:00,05:30:00,4,4
215,2017-05-18 00:00:00,05:45:00,10,3
216,2017-05-18 00:00:00,06:00:00,11,5
217,2017-05-18 00:00:00,06:15:00,16,7
218,2017-05-18 00:00:00,06:30:00,19,6
219,2017-05-18 00:00:00,06:45:00,27,19
220,2017-05-18 00:00:00,07:00:00,16,24
221,2017-05-18 00:00:00,07:15:00,33,30
222,2017-05-18 00:00:00,07:30:00,71,31
223,2017-05-18 00:00:00,07:45:00,44,57
224,2017-05-18 00:00:00,08:00:00,56,77
225,2017-05-18 00:00:00,08:15:00,79,105
226,2017-05-18 00:00:00,08:30:00,32,55
227,2017-05-18 00:00:00,08:45:00,27,46
228,2017-05-18 00:00:00,09:00:00,25,42
229,2017-05-18 00:00:00,09:15:00,28,48
230,2017-05-18 00:00:00,09:30:00,21,32
231,2017-05-18 00:00:00,09:45:00,26,35
232,2017-05-18 00:00:00,10:00:00,26,32
233,2017-05-18 00:00:00,10:15:00,21,29
234,2017-05-18 00:00:00,10:30:00,16,30
235,2017-05-18 00:00:00,10:45:00,20,19
236,2017-05-18 00:00:00,11:00:00,22,30
237,2017-05-18 00:00:00,11:15:00,16,25
238,2017-05-18 00:00:00,11:30:00,16,12
239,2017-05-18 00:00:00,11:45:00,28,13
240,2017-05-18 00:00:00,12:00:00,23,19
241,2017-05-18 00:00:00,12:15:00,11,24
242,2017-05-18 00:00:00,12:30:00,12,22
243,2017-05-18 00:00:00,12:45:00,15,24
244,2017-05-18 00:00:00,13:00:00,18,23
245,2017-05-18 00:00:00,13:15:00,34,12
246,2017-05-18 00:00:00,13:30:00,25,24
247,2017-05-18 00:00:00,13:45:00,27,26
248,2017-05-18 00:00:00,14:00:00,71,19
249,2017-05-18 00:00:00,14:15:00,98,26
250,2017-05-18 00:00:00,14:30:00,136,22
251,2017-05-18 00:00:00,14:45:00,109,75
252,2017-05-18 00:00:00,15:00:00,85,63
253,2017-05-18 00:00:00,15:15:00,90,47
254,2017-05-18 00:00:00,15:30:00,102,47
255,2017-05-18 00:00:00,15:45:00,119,51
256,2017-05-18 00:00:00,16:00:00,98,48
257,2017-05-18 00:00:00,16:15:00,86,44
258,2017-05-18 00:00:00,16:30:00,124,44
259,2017-05-18 00:00:00,16:45:00,109,51
260,2017-05-18 00:00:00,17:00:00,130,51
261,2017-05-18 00:00:00,17:15:00,164,41
262,2017-05-18 00:00:00,17:30:00,123,42
