,Date,Time,NB,SB
195,2017-05-18 00:00:00,00:45:00,3,0
196,2017-05-18 00:00:00,01:00:00,0,0
197,2017-05-18 00:00:00,01:15:00,0,0
198,2017-05-18 00:00:00,01:30:00,0,1
199,2017-05-18 00:00:00,01:45:00,0,0
200,2017-05-18 00:00:00,02:00:00,0,0
201,2017-05-18 00:00:00,02:15:00,2,0
202,2017-05-18 00:00:00,02:30:00,2,0
203,2017-05-18 00:00:00,02:45:00,0,0
204,2017-05-18 00:00:00,03:00:00,0,0
205,2017-05-18 00:00:00,03:15:00,0,1
206,2017-05-18 00:00:00,03:30:00,1,0
207,2017-05-18 00:00:00,03:45:00,0,0
208,2017-05-18 00:00:00,04:00:00,0,0
209,2017-05-18 00:00:00,04:15:00,0,1
210,2017-05-18 00:00:00,04:30:00,0,0
211,2017-05-18 00:00:00,04:45:00,0,1
212,2017-05-18 00:00:00,05:00:00,4,2
213,2017-05-18 00:00:00,05:15:00,0,1
214,2017-05-18 00:00:00,05:30:00,2,5
215,2017-05-18 00:00:00,05:45:00,3,9
216,2017-05-18 00:00:00,06:00:00,1,6
217,2017-05-18 00:00:00,06:15:00,1,11
218,2017-05-18 00:00:00,06:30:00,6,14
219,2017-05-18 00:00:00,06:45:00,8,22
220,2017-05-18 00:00:00,07:00:00,11,27
221,2017-05-18 00:00:00,07:15:00,23,32
222,2017-05-18 00:00:00,07:30:00,35,50
223,2017-05-18 00:00:00,07:45:00,19,84
224,2017-05-18 00:00:00,08:00:00,32,89
225,2017-05-18 00:00:00,08:15:00,41,107
226,2017-05-18 00:00:00,08:30:00,32,77
227,2017-05-18 00:00:00,08:45:00,22,78
228,2017-05-18 00:00:00,09:00:00,19,47
229,2017-05-18 00:00:00,09:15:00,21,63
230,2017-05-18 00:00:00,09:30:00,14,55
231,2017-05-18 00:00:00,09:45:00,26,41
232,2017-05-18 00:00:00,10:00:00,22,35
233,2017-05-18 00:00:00,10:15:00,20,28
234,2017-05-18 00:00:00,10:30:00,16,25
235,2017-05-18 00:00:00,10:45:00,26,19
236,2017-05-18 00:00:00,11:00:00,20,34
237,2017-05-18 00:00:00,11:15:00,21,20
238,2017-05-18 00:00:00,11:30:00,21,17
239,2017-05-18 00:00:00,11:45:00,23,11
240,2017-05-18 00:00:00,12:00:00,24,21
241,2017-05-18 00:00:00,12:15:00,19,23
242,2017-05-18 00:00:00,12:30:00,18,25
243,2017-05-18 00:00:00,12:45:00,20,24
244,2017-05-18 00:00:00,13:00:00,24,22
245,2017-05-18 00:00:00,13:15:00,29,20
246,2017-05-18 00:00:00,13:30:00,16,17
247,2017-05-18 00:00:00,13:45:00,31,19
248,2017-05-18 00:00:00,14:00:00,99,19
249,2017-05-18 00:00:00,14:15:00,121,28
250,2017-05-18 00:00:00,14:30:00,168,26
251,2017-05-18 00:00:00,14:45:00,143,54
252,2017-05-18 00:00:00,15:00:00,138,27
253,2017-05-18 00:00:00,15:15:00,161,45
