,Date,Time,WB,EB
262,2017-05-18 00:00:00,17:30:00,166,251
263,2017-05-18 00:00:00,17:45:00,99,284
264,2017-05-18 00:00:00,18:00:00,111,297
265,2017-05-18 00:00:00,18:15:00,87,266
266,2017-05-18 00:00:00,18:30:00,86,283
267,2017-05-18 00:00:00,18:45:00,83,275
268,2017-05-18 00:00:00,19:00:00,103,272
269,2017-05-18 00:00:00,19:15:00,75,202
270,2017-05-18 00:00:00,19:30:00,101,190
271,2017-05-18 00:00:00,19:45:00,62,110
272,2017-05-18 00:00:00,20:00:00,88,124
273,2017-05-18 00:00:00,20:15:00,50,96
274,2017-05-18 00:00:00,20:30:00,60,99
275,2017-05-18 00:00:00,20:45:00,61,83
276,2017-05-18 00:00:00,21:00:00,53,86
277,2017-05-18 00:00:00,21:15:00,44,59
278,2017-05-18 00:00:00,21:30:00,40,42
279,2017-05-18 00:00:00,21:45:00,26,46
280,2017-05-18 00:00:00,22:00:00,23,27
281,2017-05-18 00:00:00,22:15:00,17,29
282,2017-05-18 00:00:00,22:30:00,7,29
283,2017-05-18 00:00:00,22:45:00,17,22
284,2017-05-18 00:00:00,23:00:00,13,20
285,2017-05-18 00:00:00,23:15:00,14,15
286,2017-05-18 00:00:00,23:30:00,6,16
287,2017-05-18 00:00:00,23:45:00,3,14
