,Date,Time,NB,SB
163,2017-05-17 00:00:00,16:45:00,337,89
164,2017-05-17 00:00:00,17:00:00,342,93
165,2017-05-17 00:00:00,17:15:00,352,107
166,2017-05-17 00:00:00,17:30:00,437,88
167,2017-05-17 00:00:00,17:45:00,449,96
168,2017-05-17 00:00:00,18:00:00,437,75
169,2017-05-17 00:00:00,18:15:00,400,100
170,2017-05-17 00:00:00,18:30:00,325,76
171,2017-05-17 00:00:00,18:45:00,329,62
172,2017-05-17 00:00:00,19:00:00,293,66
173,2017-05-17 00:00:00,19:15:00,183,58
174,2017-05-17 00:00:00,19:30:00,144,58
175,2017-05-17 00:00:00,19:45:00,110,52
176,2017-05-17 00:00:00,20:00:00,141,63
177,2017-05-17 00:00:00,20:15:00,115,54
178,2017-05-17 00:00:00,20:30:00,85,48
179,2017-05-17 00:00:00,20:45:00,84,33
180,2017-05-17 00:00:00,21:00:00,80,53
181,2017-05-17 00:00:00,21:15:00,57,42
182,2017-05-17 00:00:00,21:30:00,55,36
183,2017-05-17 00:00:00,21:45:00,50,28
184,2017-05-17 00:00:00,22:00:00,41,21
185,2017-05-17 00:00:00,22:15:00,50,25
186,2017-05-17 00:00:00,22:30:00,49,8
187,2017-05-17 00:00:00,22:45:00,38,16
188,2017-05-17 00:00:00,23:00:00,38,10
189,2017-05-17 00:00:00,23:15:00,30,8
190,2017-05-17 00:00:00,23:30:00,28,8
191,2017-05-17 00:00:00,23:45:00,33,10
192,2017-05-18 00:00:00,00:00:00,31,7
193,2017-05-18 00:00:00,00:15:00,21,7
194,2017-05-18 00:00:00,00:30:00,13,6
195,2017-05-18 00:00:00,00:45:00,7,2
196,2017-05-18 00:00:00,01:00:00,10,3
197,2017-05-18 00:00:00,01:15:00,7,1
198,2017-05-18 00:00:00,01:30:00,6,1
199,2017-05-18 00:00:00,01:45:00,4,5
200,2017-05-18 00:00:00,02:00:00,3,1
201,2017-05-18 00:00:00,02:15:00,7,1
202,2017-05-18 00:00:00,02:30:00,4,4
203,2017-05-18 00:00:00,02:45:00,2,0
204,2017-05-18 00:00:00,03:00:00,2,5
205,2017-05-18 00:00:00,03:15:00,1,3
206,2017-05-18 00:00:00,03:30:00,2,4
207,2017-05-18 00:00:00,03:45:00,3,6
208,2017-05-18 00:00:00,04:00:00,1,6
209,2017-05-18 00:00:00,04:15:00,3,5
210,2017-05-18 00:00:00,04:30:00,0,17
211,2017-05-18 00:00:00,04:45:00,4,12
212,2017-05-18 00:00:00,05:00:00,7,20
213,2017-05-18 00:00:00,05:15:00,8,28
214,2017-05-18 00:00:00,05:30:00,8,40
215,2017-05-18 00:00:00,05:45:00,13,49
216,2017-05-18 00:00:00,06:00:00,16,48
217,2017-05-18 00:00:00,06:15:00,17,58
218,2017-05-18 00:00:00,06:30:00,26,76
219,2017-05-18 00:00:00,06:45:00,40,110
220,2017-05-18 00:00:00,07:00:00,36,144
