,Date,Time,NB,SB
203,2017-05-18 00:00:00,02:45:00,0,0
204,2017-05-18 00:00:00,03:00:00,0,0
205,2017-05-18 00:00:00,03:15:00,1,0
206,2017-05-18 00:00:00,03:30:00,0,0
207,2017-05-18 00:00:00,03:45:00,0,0
208,2017-05-18 00:00:00,04:00:00,0,1
209,2017-05-18 00:00:00,04:15:00,1,2
210,2017-05-18 00:00:00,04:30:00,0,1
211,2017-05-18 00:00:00,04:45:00,0,0
212,2017-05-18 00:00:00,05:00:00,0,0
213,2017-05-18 00:00:00,05:15:00,1,1
214,2017-05-18 00:00:00,05:30:00,2,2
215,2017-05-18 00:00:00,05:45:00,1,2
216,2017-05-18 00:00:00,06:00:00,3,1
217,2017-05-18 00:00:00,06:15:00,1,1
218,2017-05-18 00:00:00,06:30:00,0,0
219,2017-05-18 00:00:00,06:45:00,5,1
220,2017-05-18 00:00:00,07:00:00,4,7
221,2017-05-18 00:00:00,07:15:00,6,3
222,2017-05-18 00:00:00,07:30:00,25,8
223,2017-05-18 00:00:00,07:45:00,23,14
224,2017-05-18 00:00:00,08:00:00,23,15
225,2017-05-18 00:00:00,08:15:00,13,16
226,2017-05-18 00:00:00,08:30:00,6,15
227,2017-05-18 00:00:00,08:45:00,8,4
228,2017-05-18 00:00:00,09:00:00,4,4
229,2017-05-18 00:00:00,09:15:00,4,3
230,2017-05-18 00:00:00,09:30:00,8,6
231,2017-05-18 00:00:00,09:45:00,6,4
232,2017-05-18 00:00:00,10:00:00,5,5
233,2017-05-18 00:00:00,10:15:00,2,6
234,2017-05-18 00:00:00,10:30:00,6,5
235,2017-05-18 00:00:00,10:45:00,4,3
236,2017-05-18 00:00:00,11:00:00,5,9
237,2017-05-18 00:00:00,11:15:00,6,11
238,2017-05-18 00:00:00,11:30:00,8,7
239,2017-05-18 00:00:00,11:45:00,9,11
240,2017-05-18 00:00:00,12:00:00,3,8
241,2017-05-18 00:00:00,12:15:00,10,9
242,2017-05-18 00:00:00,12:30:00,4,7
243,2017-05-18 00:00:00,12:45:00,2,4
244,2017-05-18 00:00:00,13:00:00,7,5
245,2017-05-18 00:00:00,13:15:00,5,5
246,2017-05-18 00:00:00,13:30:00,8,3
247,2017-05-18 00:00:00,13:45:00,5,6
248,2017-05-18 00:00:00,14:00:00,2,5
249,2017-05-18 00:00:00,14:15:00,14,6
250,2017-05-18 00:00:00,14:30:00,13,5
251,2017-05-18 00:00:00,14:45:00,11,8
252,2017-05-18 00:00:00,15:00:00,15,22
253,2017-05-18 00:00:00,15:15:00,4,16
254,2017-05-18 00:00:00,15:30:00,15,13
255,2017-05-18 00:00:00,15:45:00,19,19
256,2017-05-18 00:00:00,16:00:00,5,10
257,2017-05-18 00:00:00,16:15:00,7,7
258,2017-05-18 00:00:00,16:30:00,13,7
259,2017-05-18 00:00:00,16:45:00,14,14
260,2017-05-18 00:00:00,17:00:00,14,10
261,2017-05-18 00:00:00,17:15:00,5,26
262,2017-05-18 00:00:00,17:30:00,11,20
263,2017-05-18 00:00:00,17:45:00,14,15
264,2017-05-18 00:00:00,18:00:00,9,22
265,2017-05-18 00:00:00,18:15:00,8,4
266,2017-05-18 00:00:00,18:30:00,15,18
267,2017-05-18 00:00:00,18:45:00,15,13
268,2017-05-18 00:00:00,19:00:00,22,18
269,2017-05-18 00:00:00,19:15:00,18,11
