,Date,Time,NB,SB
163,2017-05-17 00:00:00,16:45:00,220,123
164,2017-05-17 00:00:00,17:00:00,265,132
165,2017-05-17 00:00:00,17:15:00,310,169
166,2017-05-17 00:00:00,17:30:00,351,189
167,2017-05-17 00:00:00,17:45:00,381,183
168,2017-05-17 00:00:00,18:00:00,236,138
169,2017-05-17 00:00:00,18:15:00,231,135
170,2017-05-17 00:00:00,18:30:00,253,92
171,2017-05-17 00:00:00,18:45:00,245,75
172,2017-05-17 00:00:00,19:00:00,172,94
173,2017-05-17 00:00:00,19:15:00,165,80
174,2017-05-17 00:00:00,19:30:00,138,66
175,2017-05-17 00:00:00,19:45:00,119,61
176,2017-05-17 00:00:00,20:00:00,126,50
177,2017-05-17 00:00:00,20:15:00,104,59
178,2017-05-17 00:00:00,20:30:00,120,58
179,2017-05-17 00:00:00,20:45:00,91,56
180,2017-05-17 00:00:00,21:00:00,84,50
181,2017-05-17 00:00:00,21:15:00,56,50
182,2017-05-17 00:00:00,21:30:00,50,60
183,2017-05-17 00:00:00,21:45:00,46,40
184,2017-05-17 00:00:00,22:00:00,48,30
185,2017-05-17 00:00:00,22:15:00,54,24
186,2017-05-17 00:00:00,22:30:00,59,13
187,2017-05-17 00:00:00,22:45:00,41,24
188,2017-05-17 00:00:00,23:00:00,36,17
189,2017-05-17 00:00:00,23:15:00,27,7
190,2017-05-17 00:00:00,23:30:00,18,9
191,2017-05-17 00:00:00,23:45:00,23,2
192,2017-05-18 00:00:00,00:00:00,42,6
193,2017-05-18 00:00:00,00:15:00,15,3
194,2017-05-18 00:00:00,00:30:00,13,3
195,2017-05-18 00:00:00,00:45:00,8,2
196,2017-05-18 00:00:00,01:00:00,12,4
197,2017-05-18 00:00:00,01:15:00,6,6
198,2017-05-18 00:00:00,01:30:00,6,5
199,2017-05-18 00:00:00,01:45:00,8,4
200,2017-05-18 00:00:00,02:00:00,10,4
201,2017-05-18 00:00:00,02:15:00,10,8
202,2017-05-18 00:00:00,02:30:00,12,5
203,2017-05-18 00:00:00,02:45:00,11,8
204,2017-05-18 00:00:00,03:00:00,7,5
205,2017-05-18 00:00:00,03:15:00,13,5
206,2017-05-18 00:00:00,03:30:00,4,14
207,2017-05-18 00:00:00,03:45:00,6,12
208,2017-05-18 00:00:00,04:00:00,4,21
209,2017-05-18 00:00:00,04:15:00,6,21
210,2017-05-18 00:00:00,04:30:00,19,57
211,2017-05-18 00:00:00,04:45:00,20,51
212,2017-05-18 00:00:00,05:00:00,22,70
213,2017-05-18 00:00:00,05:15:00,33,88
214,2017-05-18 00:00:00,05:30:00,24,109
215,2017-05-18 00:00:00,05:45:00,39,95
216,2017-05-18 00:00:00,06:00:00,32,107
217,2017-05-18 00:00:00,06:15:00,64,133
218,2017-05-18 00:00:00,06:30:00,67,112
219,2017-05-18 00:00:00,06:45:00,63,150
220,2017-05-18 00:00:00,07:00:00,58,141
221,2017-05-18 00:00:00,07:15:00,50,164
222,2017-05-18 00:00:00,07:30:00,71,185
223,2017-05-18 00:00:00,07:45:00,65,232
224,2017-05-18 00:00:00,08:00:00,61,276
225,2017-05-18 00:00:00,08:15:00,72,253
226,2017-05-18 00:00:00,08:30:00,79,256
227,2017-05-18 00:00:00,08:45:00,75,246
228,2017-05-18 00:00:00,09:00:00,93,213
229,2017-05-18 00:00:00,09:15:00,70,199
230,2017-05-18 00:00:00,09:30:00,62,181
231,2017-05-18 00:00:00,09:45:00,64,154
232,2017-05-18 00:00:00,10:00:00,65,128
233,2017-05-18 00:00:00,10:15:00,88,134
234,2017-05-18 00:00:00,10:30:00,68,116
235,2017-05-18 00:00:00,10:45:00,91,123
236,2017-05-18 00:00:00,11:00:00,108,106
237,2017-05-18 00:00:00,11:15:00,88,84
238,2017-05-18 00:00:00,11:30:00,106,125
239,2017-05-18 00:00:00,11:45:00,138,171
240,2017-05-18 00:00:00,12:00:00,158,120
241,2017-05-18 00:00:00,12:15:00,97,155
242,2017-05-18 00:00:00,12:30:00,117,130
243,2017-05-18 00:00:00,12:45:00,145,127
244,2017-05-18 00:00:00,13:00:00,161,121
245,2017-05-18 00:00:00,13:15:00,153,115
246,2017-05-18 00:00:00,13:30:00,151,112
247,2017-05-18 00:00:00,13:45:00,160,88
248,2017-05-18 00:00:00,14:00:00,186,100
249,2017-05-18 00:00:00,14:15:00,223,119
250,2017-05-18 00:00:00,14:30:00,245,113
251,2017-05-18 00:00:00,14:45:00,297,154
252,2017-05-18 00:00:00,15:00:00,219,163
253,2017-05-18 00:00:00,15:15:00,288,117
254,2017-05-18 00:00:00,15:30:00,229,105
255,2017-05-18 00:00:00,15:45:00,247,119
256,2017-05-18 00:00:00,16:00:00,240,112
257,2017-05-18 00:00:00,16:15:00,240,112
258,2017-05-18 00:00:00,16:30:00,274,118
259,2017-05-18 00:00:00,16:45:00,356,158
260,2017-05-18 00:00:00,17:00:00,290,173
261,2017-05-18 00:00:00,17:15:00,262,175
262,2017-05-18 00:00:00,17:30:00,340,156
263,2017-05-18 00:00:00,17:45:00,316,153
264,2017-05-18 00:00:00,18:00:00,374,157
265,2017-05-18 00:00:00,18:15:00,293,125
266,2017-05-18 00:00:00,18:30:00,313,124
267,2017-05-18 00:00:00,18:45:00,269,116
268,2017-05-18 00:00:00,19:00:00,221,81
269,2017-05-18 00:00:00,19:15:00,185,77
270,2017-05-18 00:00:00,19:30:00,153,64
271,2017-05-18 00:00:00,19:45:00,104,80
272,2017-05-18 00:00:00,20:00:00,134,70
273,2017-05-18 00:00:00,20:15:00,102,54
