,Date,Time,NB,SB
176,2017-05-17 00:00:00,20:00:00,137,144
177,2017-05-17 00:00:00,20:15:00,134,103
178,2017-05-17 00:00:00,20:30:00,133,118
179,2017-05-17 00:00:00,20:45:00,111,93
180,2017-05-17 00:00:00,21:00:00,79,79
181,2017-05-17 00:00:00,21:15:00,70,63
182,2017-05-17 00:00:00,21:30:00,67,66
183,2017-05-17 00:00:00,21:45:00,48,72
184,2017-05-17 00:00:00,22:00:00,48,50
185,2017-05-17 00:00:00,22:15:00,44,44
186,2017-05-17 00:00:00,22:30:00,46,46
187,2017-05-17 00:00:00,22:45:00,43,36
188,2017-05-17 00:00:00,23:00:00,43,43
189,2017-05-17 00:00:00,23:15:00,22,21
190,2017-05-17 00:00:00,23:30:00,17,21
191,2017-05-17 00:00:00,23:45:00,31,20
192,2017-05-18 00:00:00,00:00:00,35,22
193,2017-05-18 00:00:00,00:15:00,20,10
194,2017-05-18 00:00:00,00:30:00,13,11
195,2017-05-18 00:00:00,00:45:00,12,4
196,2017-05-18 00:00:00,01:00:00,10,19
197,2017-05-18 00:00:00,01:15:00,11,9
198,2017-05-18 00:00:00,01:30:00,6,7
199,2017-05-18 00:00:00,01:45:00,6,7
200,2017-05-18 00:00:00,02:00:00,9,6
201,2017-05-18 00:00:00,02:15:00,3,2
202,2017-05-18 00:00:00,02:30:00,5,3
203,2017-05-18 00:00:00,02:45:00,4,8
204,2017-05-18 00:00:00,03:00:00,8,3
205,2017-05-18 00:00:00,03:15:00,3,3
206,2017-05-18 00:00:00,03:30:00,7,8
207,2017-05-18 00:00:00,03:45:00,9,7
208,2017-05-18 00:00:00,04:00:00,14,12
209,2017-05-18 00:00:00,04:15:00,8,10
210,2017-05-18 00:00:00,04:30:00,27,14
211,2017-05-18 00:00:00,04:45:00,40,22
212,2017-05-18 00:00:00,05:00:00,31,51
213,2017-05-18 00:00:00,05:15:00,47,56
214,2017-05-18 00:00:00,05:30:00,66,82
215,2017-05-18 00:00:00,05:45:00,91,64
216,2017-05-18 00:00:00,06:00:00,92,68
217,2017-05-18 00:00:00,06:15:00,112,107
218,2017-05-18 00:00:00,06:30:00,132,149
219,2017-05-18 00:00:00,06:45:00,146,101
220,2017-05-18 00:00:00,07:00:00,132,148
221,2017-05-18 00:00:00,07:15:00,164,157
222,2017-05-18 00:00:00,07:30:00,225,164
223,2017-05-18 00:00:00,07:45:00,229,226
224,2017-05-18 00:00:00,08:00:00,199,284
225,2017-05-18 00:00:00,08:15:00,185,259
226,2017-05-18 00:00:00,08:30:00,153,229
227,2017-05-18 00:00:00,08:45:00,172,219
228,2017-05-18 00:00:00,09:00:00,196,226
229,2017-05-18 00:00:00,09:15:00,127,189
