Day,Time,Count
 Thursday -  May     16 -  2019 - Total=1607,17:45,37.0
 Thursday -  May     16 -  2019 - Total=1607,18:0,40.0
 Thursday -  May     16 -  2019 - Total=1607,18:15,36.0
 Thursday -  May     16 -  2019 - Total=1607,18:30,38.0
 Thursday -  May     16 -  2019 - Total=1607,18:45,33.0
 Thursday -  May     16 -  2019 - Total=1607,19:0,31.0
 Thursday -  May     16 -  2019 - Total=1607,19:15,22.0
 Thursday -  May     16 -  2019 - Total=1607,19:30,34.0
 Thursday -  May     16 -  2019 - Total=1607,19:45,19.0
 Thursday -  May     16 -  2019 - Total=1607,20:0,25.0
 Thursday -  May     16 -  2019 - Total=1607,20:15,11.0
 Thursday -  May     16 -  2019 - Total=1607,20:30,13.0
 Thursday -  May     16 -  2019 - Total=1607,20:45,16.0
 Thursday -  May     16 -  2019 - Total=1607,21:0,14.0
 Thursday -  May     16 -  2019 - Total=1607,21:15,16.0
 Thursday -  May     16 -  2019 - Total=1607,21:30,12.0
 Thursday -  May     16 -  2019 - Total=1607,21:45,11.0
 Thursday -  May     16 -  2019 - Total=1607,22:0,11.0
 Thursday -  May     16 -  2019 - Total=1607,22:15,6.0
 Thursday -  May     16 -  2019 - Total=1607,22:30,5.0
 Thursday -  May     16 -  2019 - Total=1607,22:45,3.0
 Thursday -  May     16 -  2019 - Total=1607,23:0,1.0
 Thursday -  May     16 -  2019 - Total=1607,23:15,6.0
 Thursday -  May     16 -  2019 - Total=1607,23:30,2.0
 Thursday -  May     16 -  2019 - Total=1607,23:45,2.0
