Day,Time,Count
 Wednesday -  May 8 -  2019 - Total=1602,20:30,15.0
 Wednesday -  May 8 -  2019 - Total=1602,20:45,9.0
 Wednesday -  May 8 -  2019 - Total=1602,21:0,14.0
 Wednesday -  May 8 -  2019 - Total=1602,21:15,12.0
 Wednesday -  May 8 -  2019 - Total=1602,21:30,10.0
 Wednesday -  May 8 -  2019 - Total=1602,21:45,4.0
 Wednesday -  May 8 -  2019 - Total=1602,22:0,4.0
 Wednesday -  May 8 -  2019 - Total=1602,22:15,2.0
 Wednesday -  May 8 -  2019 - Total=1602,22:30,2.0
 Wednesday -  May 8 -  2019 - Total=1602,22:45,0.0
 Wednesday -  May 8 -  2019 - Total=1602,23:0,4.0
 Wednesday -  May 8 -  2019 - Total=1602,23:15,1.0
 Wednesday -  May 8 -  2019 - Total=1602,23:30,0.0
 Wednesday -  May 8 -  2019 - Total=1602,23:45,0.0
 Thursday -  May 9 -  2019      - Total=1807,0:0,0.0
 Thursday -  May 9 -  2019      - Total=1807,0:15,2.0
 Thursday -  May 9 -  2019      - Total=1807,0:30,1.0
 Thursday -  May 9 -  2019      - Total=1807,0:45,1.0
 Thursday -  May 9 -  2019      - Total=1807,1:0,1.0
 Thursday -  May 9 -  2019      - Total=1807,1:15,1.0
 Thursday -  May 9 -  2019      - Total=1807,1:30,0.0
 Thursday -  May 9 -  2019      - Total=1807,1:45,0.0
 Thursday -  May 9 -  2019      - Total=1807,2:0,0.0
 Thursday -  May 9 -  2019      - Total=1807,2:15,0.0
 Thursday -  May 9 -  2019      - Total=1807,2:30,1.0
 Thursday -  May 9 -  2019      - Total=1807,2:45,0.0
 Thursday -  May 9 -  2019      - Total=1807,3:0,1.0
 Thursday -  May 9 -  2019      - Total=1807,3:15,0.0
 Thursday -  May 9 -  2019      - Total=1807,3:30,0.0
 Thursday -  May 9 -  2019      - Total=1807,3:45,1.0
 Thursday -  May 9 -  2019      - Total=1807,4:0,0.0
 Thursday -  May 9 -  2019      - Total=1807,4:15,0.0
 Thursday -  May 9 -  2019      - Total=1807,4:30,1.0
 Thursday -  May 9 -  2019      - Total=1807,4:45,1.0
 Thursday -  May 9 -  2019      - Total=1807,5:0,1.0
 Thursday -  May 9 -  2019      - Total=1807,5:15,1.0
 Thursday -  May 9 -  2019      - Total=1807,5:30,3.0
 Thursday -  May 9 -  2019      - Total=1807,5:45,2.0
 Thursday -  May 9 -  2019      - Total=1807,6:0,2.0
