Day,Time,Count
 Wednesday -  May    15 -  2019=21331,10:0,287.0
 Wednesday -  May    15 -  2019=21331,10:15,336.0
 Wednesday -  May    15 -  2019=21331,10:30,329.0
 Wednesday -  May    15 -  2019=21331,10:45,360.0
 Wednesday -  May    15 -  2019=21331,11:0,314.0
 Wednesday -  May    15 -  2019=21331,11:15,304.0
 Wednesday -  May    15 -  2019=21331,11:30,313.0
 Wednesday -  May    15 -  2019=21331,11:45,294.0
 Wednesday -  May    15 -  2019=21331,12:0,313.0
 Wednesday -  May    15 -  2019=21331,12:15,275.0
 Wednesday -  May    15 -  2019=21331,12:30,293.0
 Wednesday -  May    15 -  2019=21331,12:45,266.0
 Wednesday -  May    15 -  2019=21331,13:0,279.0
 Wednesday -  May    15 -  2019=21331,13:15,290.0
 Wednesday -  May    15 -  2019=21331,13:30,301.0
 Wednesday -  May    15 -  2019=21331,13:45,283.0
 Wednesday -  May    15 -  2019=21331,14:0,276.0
 Wednesday -  May    15 -  2019=21331,14:15,254.0
 Wednesday -  May    15 -  2019=21331,14:30,257.0
 Wednesday -  May    15 -  2019=21331,14:45,221.0
 Wednesday -  May    15 -  2019=21331,15:0,227.0
 Wednesday -  May    15 -  2019=21331,15:15,251.0
 Wednesday -  May    15 -  2019=21331,15:30,260.0
 Wednesday -  May    15 -  2019=21331,15:45,229.0
 Wednesday -  May    15 -  2019=21331,16:0,229.0
 Wednesday -  May    15 -  2019=21331,16:15,284.0
 Wednesday -  May    15 -  2019=21331,16:30,280.0
 Wednesday -  May    15 -  2019=21331,16:45,252.0
 Wednesday -  May    15 -  2019=21331,17:0,318.0
 Wednesday -  May    15 -  2019=21331,17:15,353.0
 Wednesday -  May    15 -  2019=21331,17:30,325.0
 Wednesday -  May    15 -  2019=21331,17:45,314.0
 Wednesday -  May    15 -  2019=21331,18:0,362.0
 Wednesday -  May    15 -  2019=21331,18:15,304.0
 Wednesday -  May    15 -  2019=21331,18:30,284.0
 Wednesday -  May    15 -  2019=21331,18:45,282.0
 Wednesday -  May    15 -  2019=21331,19:0,233.0
 Wednesday -  May    15 -  2019=21331,19:15,228.0
 Wednesday -  May    15 -  2019=21331,19:30,221.0
 Wednesday -  May    15 -  2019=21331,19:45,181.0
 Wednesday -  May    15 -  2019=21331,20:0,186.0
 Wednesday -  May    15 -  2019=21331,20:15,171.0
 Wednesday -  May    15 -  2019=21331,20:30,136.0
 Wednesday -  May    15 -  2019=21331,20:45,149.0
 Wednesday -  May    15 -  2019=21331,21:0,105.0
 Wednesday -  May    15 -  2019=21331,21:15,117.0
 Wednesday -  May    15 -  2019=21331,21:30,132.0
 Wednesday -  May    15 -  2019=21331,21:45,89.0
 Wednesday -  May    15 -  2019=21331,22:0,82.0
 Wednesday -  May    15 -  2019=21331,22:15,87.0
 Wednesday -  May    15 -  2019=21331,22:30,57.0
 Wednesday -  May    15 -  2019=21331,22:45,43.0
 Wednesday -  May    15 -  2019=21331,23:0,27.0
 Wednesday -  May    15 -  2019=21331,23:15,27.0
 Wednesday -  May    15 -  2019=21331,23:30,30.0
 Wednesday -  May    15 -  2019=21331,23:45,41.0
 Thursday -  May 16 -       2019=21707,0:0,34.0
 Thursday -  May 16 -       2019=21707,0:15,18.0
 Thursday -  May 16 -       2019=21707,0:30,18.0
 Thursday -  May 16 -       2019=21707,0:45,22.0
 Thursday -  May 16 -       2019=21707,1:0,28.0
 Thursday -  May 16 -       2019=21707,1:15,21.0
 Thursday -  May 16 -       2019=21707,1:30,20.0
 Thursday -  May 16 -       2019=21707,1:45,27.0
 Thursday -  May 16 -       2019=21707,2:0,23.0
 Thursday -  May 16 -       2019=21707,2:15,37.0
 Thursday -  May 16 -       2019=21707,2:30,30.0
 Thursday -  May 16 -       2019=21707,2:45,30.0
 Thursday -  May 16 -       2019=21707,3:0,38.0
 Thursday -  May 16 -       2019=21707,3:15,61.0
 Thursday -  May 16 -       2019=21707,3:30,77.0
 Thursday -  May 16 -       2019=21707,3:45,98.0
 Thursday -  May 16 -       2019=21707,4:0,103.0
 Thursday -  May 16 -       2019=21707,4:15,154.0
 Thursday -  May 16 -       2019=21707,4:30,212.0
 Thursday -  May 16 -       2019=21707,4:45,219.0
 Thursday -  May 16 -       2019=21707,5:0,228.0
 Thursday -  May 16 -       2019=21707,5:15,243.0
 Thursday -  May 16 -       2019=21707,5:30,267.0
 Thursday -  May 16 -       2019=21707,5:45,288.0
 Thursday -  May 16 -       2019=21707,6:0,272.0
 Thursday -  May 16 -       2019=21707,6:15,286.0
 Thursday -  May 16 -       2019=21707,6:30,320.0
 Thursday -  May 16 -       2019=21707,6:45,389.0
 Thursday -  May 16 -       2019=21707,7:0,343.0
 Thursday -  May 16 -       2019=21707,7:15,393.0
 Thursday -  May 16 -       2019=21707,7:30,487.0
 Thursday -  May 16 -       2019=21707,7:45,476.0
 Thursday -  May 16 -       2019=21707,8:0,406.0
 Thursday -  May 16 -       2019=21707,8:15,442.0
 Thursday -  May 16 -       2019=21707,8:30,427.0
 Thursday -  May 16 -       2019=21707,8:45,458.0
 Thursday -  May 16 -       2019=21707,9:0,341.0
 Thursday -  May 16 -       2019=21707,9:15,372.0
 Thursday -  May 16 -       2019=21707,9:30,353.0
 Thursday -  May 16 -       2019=21707,9:45,349.0
 Thursday -  May 16 -       2019=21707,10:0,364.0
 Thursday -  May 16 -       2019=21707,10:15,336.0
 Thursday -  May 16 -       2019=21707,10:30,308.0
 Thursday -  May 16 -       2019=21707,10:45,306.0
 Thursday -  May 16 -       2019=21707,11:0,301.0
 Thursday -  May 16 -       2019=21707,11:15,349.0
 Thursday -  May 16 -       2019=21707,11:30,340.0
 Thursday -  May 16 -       2019=21707,11:45,285.0
 Thursday -  May 16 -       2019=21707,12:0,335.0
 Thursday -  May 16 -       2019=21707,12:15,269.0
 Thursday -  May 16 -       2019=21707,12:30,290.0
 Thursday -  May 16 -       2019=21707,12:45,248.0
 Thursday -  May 16 -       2019=21707,13:0,271.0
 Thursday -  May 16 -       2019=21707,13:15,277.0
 Thursday -  May 16 -       2019=21707,13:30,290.0
 Thursday -  May 16 -       2019=21707,13:45,252.0
 Thursday -  May 16 -       2019=21707,14:0,265.0
 Thursday -  May 16 -       2019=21707,14:15,312.0
 Thursday -  May 16 -       2019=21707,14:30,289.0
 Thursday -  May 16 -       2019=21707,14:45,258.0
 Thursday -  May 16 -       2019=21707,15:0,252.0
 Thursday -  May 16 -       2019=21707,15:15,287.0
 Thursday -  May 16 -       2019=21707,15:30,275.0
 Thursday -  May 16 -       2019=21707,15:45,276.0
 Thursday -  May 16 -       2019=21707,16:0,257.0
 Thursday -  May 16 -       2019=21707,16:15,288.0
 Thursday -  May 16 -       2019=21707,16:30,308.0
 Thursday -  May 16 -       2019=21707,16:45,279.0
 Thursday -  May 16 -       2019=21707,17:0,334.0
 Thursday -  May 16 -       2019=21707,17:15,333.0
 Thursday -  May 16 -       2019=21707,17:30,343.0
 Thursday -  May 16 -       2019=21707,17:45,319.0
 Thursday -  May 16 -       2019=21707,18:0,323.0
 Thursday -  May 16 -       2019=21707,18:15,294.0
 Thursday -  May 16 -       2019=21707,18:30,274.0
 Thursday -  May 16 -       2019=21707,18:45,264.0
 Thursday -  May 16 -       2019=21707,19:0,251.0
 Thursday -  May 16 -       2019=21707,19:15,240.0
 Thursday -  May 16 -       2019=21707,19:30,211.0
 Thursday -  May 16 -       2019=21707,19:45,196.0
 Thursday -  May 16 -       2019=21707,20:0,194.0
 Thursday -  May 16 -       2019=21707,20:15,170.0
 Thursday -  May 16 -       2019=21707,20:30,186.0
 Thursday -  May 16 -       2019=21707,20:45,123.0
 Thursday -  May 16 -       2019=21707,21:0,170.0
 Thursday -  May 16 -       2019=21707,21:15,131.0
 Thursday -  May 16 -       2019=21707,21:30,121.0
 Thursday -  May 16 -       2019=21707,21:45,140.0
 Thursday -  May 16 -       2019=21707,22:0,94.0
 Thursday -  May 16 -       2019=21707,22:15,99.0
 Thursday -  May 16 -       2019=21707,22:30,78.0
 Thursday -  May 16 -       2019=21707,22:45,67.0
 Thursday -  May 16 -       2019=21707,23:0,63.0
 Thursday -  May 16 -       2019=21707,23:15,55.0
 Thursday -  May 16 -       2019=21707,23:30,42.0
 Thursday -  May 16 -       2019=21707,23:45,38.0
