Day,Time,Count
 Wednesday -        May 15 -  2019 - Total=1506,17:30,32.0
 Wednesday -        May 15 -  2019 - Total=1506,17:45,43.0
 Wednesday -        May 15 -  2019 - Total=1506,18:0,29.0
 Wednesday -        May 15 -  2019 - Total=1506,18:15,21.0
 Wednesday -        May 15 -  2019 - Total=1506,18:30,23.0
 Wednesday -        May 15 -  2019 - Total=1506,18:45,21.0
 Wednesday -        May 15 -  2019 - Total=1506,19:0,15.0
 Wednesday -        May 15 -  2019 - Total=1506,19:15,18.0
 Wednesday -        May 15 -  2019 - Total=1506,19:30,18.0
 Wednesday -        May 15 -  2019 - Total=1506,19:45,13.0
 Wednesday -        May 15 -  2019 - Total=1506,20:0,10.0
 Wednesday -        May 15 -  2019 - Total=1506,20:15,9.0
 Wednesday -        May 15 -  2019 - Total=1506,20:30,4.0
 Wednesday -        May 15 -  2019 - Total=1506,20:45,5.0
 Wednesday -        May 15 -  2019 - Total=1506,21:0,4.0
 Wednesday -        May 15 -  2019 - Total=1506,21:15,9.0
 Wednesday -        May 15 -  2019 - Total=1506,21:30,3.0
 Wednesday -        May 15 -  2019 - Total=1506,21:45,4.0
 Wednesday -        May 15 -  2019 - Total=1506,22:0,1.0
 Wednesday -        May 15 -  2019 - Total=1506,22:15,2.0
 Wednesday -        May 15 -  2019 - Total=1506,22:30,1.0
 Wednesday -        May 15 -  2019 - Total=1506,22:45,1.0
 Wednesday -        May 15 -  2019 - Total=1506,23:0,0.0
 Wednesday -        May 15 -  2019 - Total=1506,23:15,2.0
 Wednesday -        May 15 -  2019 - Total=1506,23:30,3.0
 Wednesday -        May 15 -  2019 - Total=1506,23:45,0.0
 Thursday -  May 16 -  2019 -    Total=1674,0:0,1.0
 Thursday -  May 16 -  2019 -    Total=1674,0:15,0.0
 Thursday -  May 16 -  2019 -    Total=1674,0:30,0.0
 Thursday -  May 16 -  2019 -    Total=1674,0:45,0.0
 Thursday -  May 16 -  2019 -    Total=1674,1:0,0.0
 Thursday -  May 16 -  2019 -    Total=1674,1:15,0.0
 Thursday -  May 16 -  2019 -    Total=1674,1:30,0.0
