Day,Time,Count
 Wednesday -  May 8 -  2019=6640,21:30,43.0
 Wednesday -  May 8 -  2019=6640,21:45,48.0
 Wednesday -  May 8 -  2019=6640,22:0,34.0
 Wednesday -  May 8 -  2019=6640,22:15,37.0
 Wednesday -  May 8 -  2019=6640,22:30,19.0
 Wednesday -  May 8 -  2019=6640,22:45,28.0
 Wednesday -  May 8 -  2019=6640,23:0,22.0
 Wednesday -  May 8 -  2019=6640,23:15,13.0
 Wednesday -  May 8 -  2019=6640,23:30,13.0
 Wednesday -  May 8 -  2019=6640,23:45,4.0
 Thursday -  May 9 -  2019=6830,0:0,6.0
 Thursday -  May 9 -  2019=6830,0:15,7.0
 Thursday -  May 9 -  2019=6830,0:30,6.0
 Thursday -  May 9 -  2019=6830,0:45,1.0
 Thursday -  May 9 -  2019=6830,1:0,5.0
 Thursday -  May 9 -  2019=6830,1:15,2.0
 Thursday -  May 9 -  2019=6830,1:30,2.0
 Thursday -  May 9 -  2019=6830,1:45,2.0
 Thursday -  May 9 -  2019=6830,2:0,1.0
 Thursday -  May 9 -  2019=6830,2:15,1.0
 Thursday -  May 9 -  2019=6830,2:30,3.0
 Thursday -  May 9 -  2019=6830,2:45,3.0
 Thursday -  May 9 -  2019=6830,3:0,1.0
 Thursday -  May 9 -  2019=6830,3:15,2.0
 Thursday -  May 9 -  2019=6830,3:30,5.0
 Thursday -  May 9 -  2019=6830,3:45,4.0
 Thursday -  May 9 -  2019=6830,4:0,4.0
 Thursday -  May 9 -  2019=6830,4:15,5.0
 Thursday -  May 9 -  2019=6830,4:30,8.0
 Thursday -  May 9 -  2019=6830,4:45,12.0
 Thursday -  May 9 -  2019=6830,5:0,14.0
 Thursday -  May 9 -  2019=6830,5:15,24.0
 Thursday -  May 9 -  2019=6830,5:30,29.0
 Thursday -  May 9 -  2019=6830,5:45,33.0
 Thursday -  May 9 -  2019=6830,6:0,39.0
 Thursday -  May 9 -  2019=6830,6:15,63.0
 Thursday -  May 9 -  2019=6830,6:30,102.0
 Thursday -  May 9 -  2019=6830,6:45,101.0
 Thursday -  May 9 -  2019=6830,7:0,131.0
 Thursday -  May 9 -  2019=6830,7:15,166.0
 Thursday -  May 9 -  2019=6830,7:30,170.0
 Thursday -  May 9 -  2019=6830,7:45,182.0
 Thursday -  May 9 -  2019=6830,8:0,172.0
 Thursday -  May 9 -  2019=6830,8:15,228.0
 Thursday -  May 9 -  2019=6830,8:30,211.0
 Thursday -  May 9 -  2019=6830,8:45,202.0
 Thursday -  May 9 -  2019=6830,9:0,160.0
 Thursday -  May 9 -  2019=6830,9:15,157.0
 Thursday -  May 9 -  2019=6830,9:30,182.0
 Thursday -  May 9 -  2019=6830,9:45,138.0
 Thursday -  May 9 -  2019=6830,10:0,127.0
 Thursday -  May 9 -  2019=6830,10:15,98.0
 Thursday -  May 9 -  2019=6830,10:30,132.0
 Thursday -  May 9 -  2019=6830,10:45,111.0
 Thursday -  May 9 -  2019=6830,11:0,96.0
 Thursday -  May 9 -  2019=6830,11:15,97.0
 Thursday -  May 9 -  2019=6830,11:30,92.0
 Thursday -  May 9 -  2019=6830,11:45,80.0
 Thursday -  May 9 -  2019=6830,12:0,111.0
 Thursday -  May 9 -  2019=6830,12:15,109.0
 Thursday -  May 9 -  2019=6830,12:30,90.0
 Thursday -  May 9 -  2019=6830,12:45,92.0
 Thursday -  May 9 -  2019=6830,13:0,100.0
 Thursday -  May 9 -  2019=6830,13:15,88.0
 Thursday -  May 9 -  2019=6830,13:30,94.0
 Thursday -  May 9 -  2019=6830,13:45,73.0
 Thursday -  May 9 -  2019=6830,14:0,56.0
 Thursday -  May 9 -  2019=6830,14:15,60.0
 Thursday -  May 9 -  2019=6830,14:30,95.0
 Thursday -  May 9 -  2019=6830,14:45,91.0
 Thursday -  May 9 -  2019=6830,15:0,87.0
 Thursday -  May 9 -  2019=6830,15:15,96.0
 Thursday -  May 9 -  2019=6830,15:30,94.0
 Thursday -  May 9 -  2019=6830,15:45,69.0
 Thursday -  May 9 -  2019=6830,16:0,79.0
 Thursday -  May 9 -  2019=6830,16:15,79.0
 Thursday -  May 9 -  2019=6830,16:30,93.0
 Thursday -  May 9 -  2019=6830,16:45,67.0
 Thursday -  May 9 -  2019=6830,17:0,94.0
 Thursday -  May 9 -  2019=6830,17:15,98.0
 Thursday -  May 9 -  2019=6830,17:30,75.0
 Thursday -  May 9 -  2019=6830,17:45,82.0
 Thursday -  May 9 -  2019=6830,18:0,101.0
 Thursday -  May 9 -  2019=6830,18:15,111.0
 Thursday -  May 9 -  2019=6830,18:30,99.0
 Thursday -  May 9 -  2019=6830,18:45,113.0
 Thursday -  May 9 -  2019=6830,19:0,93.0
 Thursday -  May 9 -  2019=6830,19:15,73.0
 Thursday -  May 9 -  2019=6830,19:30,68.0
 Thursday -  May 9 -  2019=6830,19:45,64.0
 Thursday -  May 9 -  2019=6830,20:0,63.0
 Thursday -  May 9 -  2019=6830,20:15,81.0
 Thursday -  May 9 -  2019=6830,20:30,60.0
 Thursday -  May 9 -  2019=6830,20:45,60.0
 Thursday -  May 9 -  2019=6830,21:0,51.0
 Thursday -  May 9 -  2019=6830,21:15,52.0
 Thursday -  May 9 -  2019=6830,21:30,45.0
 Thursday -  May 9 -  2019=6830,21:45,48.0
 Thursday -  May 9 -  2019=6830,22:0,43.0
 Thursday -  May 9 -  2019=6830,22:15,47.0
 Thursday -  May 9 -  2019=6830,22:30,30.0
 Thursday -  May 9 -  2019=6830,22:45,14.0
 Thursday -  May 9 -  2019=6830,23:0,18.0
 Thursday -  May 9 -  2019=6830,23:15,9.0
 Thursday -  May 9 -  2019=6830,23:30,13.0
 Thursday -  May 9 -  2019=6830,23:45,7.0
