,Time,NB,SB,EB,WB,Date
208,04:00:00,5,6,0,0,2019-06-06
209,04:15:00,1,7,0,0,2019-06-06
210,04:30:00,2,10,0,0,2019-06-06
211,04:45:00,11,12,0,0,2019-06-06
212,05:00:00,10,17,0,0,2019-06-06
213,05:15:00,10,16,0,0,2019-06-06
214,05:30:00,16,26,0,0,2019-06-06
215,05:45:00,12,50,0,0,2019-06-06
216,06:00:00,13,41,0,0,2019-06-06
217,06:15:00,19,53,0,0,2019-06-06
218,06:30:00,27,56,0,0,2019-06-06
219,06:45:00,35,74,0,0,2019-06-06
220,07:00:00,77,112,0,0,2019-06-06
221,07:15:00,89,185,0,0,2019-06-06
222,07:30:00,104,128,0,0,2019-06-06
223,07:45:00,227,256,0,0,2019-06-06
224,08:00:00,231,358,0,0,2019-06-06
225,08:15:00,150,212,0,0,2019-06-06
226,08:30:00,84,168,0,0,2019-06-06
227,08:45:00,64,137,0,0,2019-06-06
228,09:00:00,65,138,0,0,2019-06-06
229,09:15:00,50,104,0,0,2019-06-06
230,09:30:00,68,99,0,0,2019-06-06
231,09:45:00,55,89,0,0,2019-06-06
232,10:00:00,42,76,0,0,2019-06-06
233,10:15:00,43,91,0,0,2019-06-06
234,10:30:00,52,75,0,0,2019-06-06
235,10:45:00,47,64,0,0,2019-06-06
236,11:00:00,58,57,0,0,2019-06-06
237,11:15:00,61,67,0,0,2019-06-06
238,11:30:00,89,87,0,0,2019-06-06
239,11:45:00,63,66,0,0,2019-06-06
240,12:00:00,66,63,0,0,2019-06-06
241,12:15:00,46,61,0,0,2019-06-06
242,12:30:00,65,66,0,0,2019-06-06
243,12:45:00,74,68,0,0,2019-06-06
244,13:00:00,71,47,0,0,2019-06-06
245,13:15:00,68,53,0,0,2019-06-06
246,13:30:00,92,51,0,0,2019-06-06
247,13:45:00,106,51,0,0,2019-06-06
248,14:00:00,173,69,0,0,2019-06-06
249,14:15:00,214,59,0,0,2019-06-06
250,14:30:00,269,192,0,0,2019-06-06
251,14:45:00,254,93,0,0,2019-06-06
252,15:00:00,314,115,0,0,2019-06-06
253,15:15:00,258,97,0,0,2019-06-06
254,15:30:00,245,112,0,0,2019-06-06
255,15:45:00,236,96,0,0,2019-06-06
256,16:00:00,226,87,0,0,2019-06-06
257,16:15:00,221,102,0,0,2019-06-06
258,16:30:00,251,80,0,0,2019-06-06
259,16:45:00,224,72,0,0,2019-06-06
260,17:00:00,240,96,0,0,2019-06-06
261,17:15:00,276,124,0,0,2019-06-06
262,17:30:00,276,158,0,0,2019-06-06
263,17:45:00,271,141,0,0,2019-06-06
264,18:00:00,224,93,0,0,2019-06-06
265,18:15:00,263,96,0,0,2019-06-06
266,18:30:00,238,86,0,0,2019-06-06
267,18:45:00,218,71,0,0,2019-06-06
268,19:00:00,189,89,0,0,2019-06-06
269,19:15:00,177,72,0,0,2019-06-06
270,19:30:00,138,51,0,0,2019-06-06
271,19:45:00,136,47,0,0,2019-06-06
272,20:00:00,119,68,0,0,2019-06-06
273,20:15:00,105,61,0,0,2019-06-06
274,20:30:00,86,100,0,0,2019-06-06
275,20:45:00,72,76,0,0,2019-06-06
276,21:00:00,68,31,0,0,2019-06-06
277,21:15:00,63,36,0,0,2019-06-06
278,21:30:00,53,33,0,0,2019-06-06
279,21:45:00,45,32,0,0,2019-06-06
280,22:00:00,34,23,0,0,2019-06-06
281,22:15:00,30,22,0,0,2019-06-06
282,22:30:00,37,14,0,0,2019-06-06
283,22:45:00,22,11,0,0,2019-06-06
284,23:00:00,21,9,0,0,2019-06-06
285,23:15:00,20,6,0,0,2019-06-06
286,23:30:00,16,5,0,0,2019-06-06
287,23:45:00,7,7,0,0,2019-06-06
