Day,Time,Count
 Thursday -  May 23 -  2019 - Total=5552,20:30,50.0
 Thursday -  May 23 -  2019 - Total=5552,20:45,38.0
 Thursday -  May 23 -  2019 - Total=5552,21:0,37.0
 Thursday -  May 23 -  2019 - Total=5552,21:15,26.0
 Thursday -  May 23 -  2019 - Total=5552,21:30,37.0
 Thursday -  May 23 -  2019 - Total=5552,21:45,32.0
 Thursday -  May 23 -  2019 - Total=5552,22:0,18.0
 Thursday -  May 23 -  2019 - Total=5552,22:15,22.0
 Thursday -  May 23 -  2019 - Total=5552,22:30,17.0
 Thursday -  May 23 -  2019 - Total=5552,22:45,10.0
 Thursday -  May 23 -  2019 - Total=5552,23:0,12.0
 Thursday -  May 23 -  2019 - Total=5552,23:15,13.0
 Thursday -  May 23 -  2019 - Total=5552,23:30,5.0
 Thursday -  May 23 -  2019 - Total=5552,23:45,8.0
