Day,Time,Count
 Wednesday -  May 15 -  2019=8242,15:0,103.0
 Wednesday -  May 15 -  2019=8242,15:15,88.0
 Wednesday -  May 15 -  2019=8242,15:30,110.0
 Wednesday -  May 15 -  2019=8242,15:45,85.0
 Wednesday -  May 15 -  2019=8242,16:0,82.0
 Wednesday -  May 15 -  2019=8242,16:15,101.0
 Wednesday -  May 15 -  2019=8242,16:30,93.0
 Wednesday -  May 15 -  2019=8242,16:45,98.0
 Wednesday -  May 15 -  2019=8242,17:0,79.0
 Wednesday -  May 15 -  2019=8242,17:15,92.0
 Wednesday -  May 15 -  2019=8242,17:30,101.0
 Wednesday -  May 15 -  2019=8242,17:45,119.0
 Wednesday -  May 15 -  2019=8242,18:0,78.0
 Wednesday -  May 15 -  2019=8242,18:15,65.0
 Wednesday -  May 15 -  2019=8242,18:30,79.0
 Wednesday -  May 15 -  2019=8242,18:45,65.0
 Wednesday -  May 15 -  2019=8242,19:0,77.0
 Wednesday -  May 15 -  2019=8242,19:15,68.0
 Wednesday -  May 15 -  2019=8242,19:30,56.0
 Wednesday -  May 15 -  2019=8242,19:45,51.0
 Wednesday -  May 15 -  2019=8242,20:0,63.0
 Wednesday -  May 15 -  2019=8242,20:15,68.0
 Wednesday -  May 15 -  2019=8242,20:30,65.0
 Wednesday -  May 15 -  2019=8242,20:45,55.0
 Wednesday -  May 15 -  2019=8242,21:0,41.0
 Wednesday -  May 15 -  2019=8242,21:15,41.0
 Wednesday -  May 15 -  2019=8242,21:30,30.0
 Wednesday -  May 15 -  2019=8242,21:45,39.0
 Wednesday -  May 15 -  2019=8242,22:0,27.0
 Wednesday -  May 15 -  2019=8242,22:15,31.0
 Wednesday -  May 15 -  2019=8242,22:30,23.0
 Wednesday -  May 15 -  2019=8242,22:45,18.0
 Wednesday -  May 15 -  2019=8242,23:0,14.0
 Wednesday -  May 15 -  2019=8242,23:15,9.0
 Wednesday -  May 15 -  2019=8242,23:30,10.0
 Wednesday -  May 15 -  2019=8242,23:45,7.0
 Thursday -  May 16 -  2019=7526,0:0,11.0
 Thursday -  May 16 -  2019=7526,0:15,5.0
 Thursday -  May 16 -  2019=7526,0:30,3.0
 Thursday -  May 16 -  2019=7526,0:45,2.0
 Thursday -  May 16 -  2019=7526,1:0,5.0
 Thursday -  May 16 -  2019=7526,1:15,2.0
 Thursday -  May 16 -  2019=7526,1:30,3.0
 Thursday -  May 16 -  2019=7526,1:45,3.0
 Thursday -  May 16 -  2019=7526,2:0,2.0
 Thursday -  May 16 -  2019=7526,2:15,2.0
 Thursday -  May 16 -  2019=7526,2:30,2.0
 Thursday -  May 16 -  2019=7526,2:45,2.0
 Thursday -  May 16 -  2019=7526,3:0,4.0
 Thursday -  May 16 -  2019=7526,3:15,5.0
 Thursday -  May 16 -  2019=7526,3:30,7.0
 Thursday -  May 16 -  2019=7526,3:45,1.0
 Thursday -  May 16 -  2019=7526,4:0,3.0
 Thursday -  May 16 -  2019=7526,4:15,7.0
 Thursday -  May 16 -  2019=7526,4:30,11.0
 Thursday -  May 16 -  2019=7526,4:45,15.0
 Thursday -  May 16 -  2019=7526,5:0,26.0
 Thursday -  May 16 -  2019=7526,5:15,18.0
 Thursday -  May 16 -  2019=7526,5:30,43.0
 Thursday -  May 16 -  2019=7526,5:45,35.0
 Thursday -  May 16 -  2019=7526,6:0,51.0
 Thursday -  May 16 -  2019=7526,6:15,84.0
 Thursday -  May 16 -  2019=7526,6:30,126.0
 Thursday -  May 16 -  2019=7526,6:45,133.0
 Thursday -  May 16 -  2019=7526,7:0,174.0
 Thursday -  May 16 -  2019=7526,7:15,200.0
 Thursday -  May 16 -  2019=7526,7:30,220.0
 Thursday -  May 16 -  2019=7526,7:45,257.0
 Thursday -  May 16 -  2019=7526,8:0,284.0
 Thursday -  May 16 -  2019=7526,8:15,350.0
 Thursday -  May 16 -  2019=7526,8:30,267.0
 Thursday -  May 16 -  2019=7526,8:45,255.0
 Thursday -  May 16 -  2019=7526,9:0,252.0
 Thursday -  May 16 -  2019=7526,9:15,250.0
 Thursday -  May 16 -  2019=7526,9:30,246.0
 Thursday -  May 16 -  2019=7526,9:45,210.0
 Thursday -  May 16 -  2019=7526,10:0,176.0
 Thursday -  May 16 -  2019=7526,10:15,159.0
 Thursday -  May 16 -  2019=7526,10:30,134.0
 Thursday -  May 16 -  2019=7526,10:45,114.0
 Thursday -  May 16 -  2019=7526,11:0,90.0
 Thursday -  May 16 -  2019=7526,11:15,105.0
 Thursday -  May 16 -  2019=7526,11:30,142.0
 Thursday -  May 16 -  2019=7526,11:45,103.0
 Thursday -  May 16 -  2019=7526,12:0,121.0
 Thursday -  May 16 -  2019=7526,12:15,109.0
 Thursday -  May 16 -  2019=7526,12:30,87.0
 Thursday -  May 16 -  2019=7526,12:45,95.0
 Thursday -  May 16 -  2019=7526,13:0,70.0
 Thursday -  May 16 -  2019=7526,13:15,87.0
 Thursday -  May 16 -  2019=7526,13:30,86.0
 Thursday -  May 16 -  2019=7526,13:45,86.0
 Thursday -  May 16 -  2019=7526,14:0,78.0
 Thursday -  May 16 -  2019=7526,14:15,82.0
 Thursday -  May 16 -  2019=7526,14:30,83.0
 Thursday -  May 16 -  2019=7526,14:45,106.0
 Thursday -  May 16 -  2019=7526,15:0,76.0
 Thursday -  May 16 -  2019=7526,15:15,93.0
 Thursday -  May 16 -  2019=7526,15:30,100.0
 Thursday -  May 16 -  2019=7526,15:45,101.0
 Thursday -  May 16 -  2019=7526,16:0,78.0
 Thursday -  May 16 -  2019=7526,16:15,97.0
 Thursday -  May 16 -  2019=7526,16:30,69.0
 Thursday -  May 16 -  2019=7526,16:45,99.0
 Thursday -  May 16 -  2019=7526,17:0,88.0
 Thursday -  May 16 -  2019=7526,17:15,84.0
 Thursday -  May 16 -  2019=7526,17:30,82.0
 Thursday -  May 16 -  2019=7526,17:45,67.0
 Thursday -  May 16 -  2019=7526,18:0,73.0
 Thursday -  May 16 -  2019=7526,18:15,70.0
 Thursday -  May 16 -  2019=7526,18:30,66.0
 Thursday -  May 16 -  2019=7526,18:45,66.0
 Thursday -  May 16 -  2019=7526,19:0,75.0
 Thursday -  May 16 -  2019=7526,19:15,39.0
 Thursday -  May 16 -  2019=7526,19:30,27.0
 Thursday -  May 16 -  2019=7526,19:45,42.0
 Thursday -  May 16 -  2019=7526,20:0,55.0
 Thursday -  May 16 -  2019=7526,20:15,44.0
 Thursday -  May 16 -  2019=7526,20:30,46.0
 Thursday -  May 16 -  2019=7526,20:45,46.0
 Thursday -  May 16 -  2019=7526,21:0,37.0
 Thursday -  May 16 -  2019=7526,21:15,21.0
 Thursday -  May 16 -  2019=7526,21:30,28.0
 Thursday -  May 16 -  2019=7526,21:45,27.0
 Thursday -  May 16 -  2019=7526,22:0,14.0
 Thursday -  May 16 -  2019=7526,22:15,13.0
 Thursday -  May 16 -  2019=7526,22:30,8.0
 Thursday -  May 16 -  2019=7526,22:45,6.0
 Thursday -  May 16 -  2019=7526,23:0,12.0
 Thursday -  May 16 -  2019=7526,23:15,0.0
 Thursday -  May 16 -  2019=7526,23:30,3.0
 Thursday -  May 16 -  2019=7526,23:45,6.0
