Day,Time,Count
 Wednesday -  May 8 -  2019 - Total=661,18:30,16.0
 Wednesday -  May 8 -  2019 - Total=661,18:45,21.0
 Wednesday -  May 8 -  2019 - Total=661,19:0,12.0
 Wednesday -  May 8 -  2019 - Total=661,19:15,18.0
 Wednesday -  May 8 -  2019 - Total=661,19:30,13.0
 Wednesday -  May 8 -  2019 - Total=661,19:45,22.0
 Wednesday -  May 8 -  2019 - Total=661,20:0,10.0
 Wednesday -  May 8 -  2019 - Total=661,20:15,8.0
 Wednesday -  May 8 -  2019 - Total=661,20:30,13.0
 Wednesday -  May 8 -  2019 - Total=661,20:45,8.0
 Wednesday -  May 8 -  2019 - Total=661,21:0,5.0
 Wednesday -  May 8 -  2019 - Total=661,21:15,9.0
 Wednesday -  May 8 -  2019 - Total=661,21:30,8.0
 Wednesday -  May 8 -  2019 - Total=661,21:45,3.0
 Wednesday -  May 8 -  2019 - Total=661,22:0,3.0
 Wednesday -  May 8 -  2019 - Total=661,22:15,9.0
 Wednesday -  May 8 -  2019 - Total=661,22:30,8.0
 Wednesday -  May 8 -  2019 - Total=661,22:45,2.0
 Wednesday -  May 8 -  2019 - Total=661,23:0,3.0
 Wednesday -  May 8 -  2019 - Total=661,23:15,2.0
 Wednesday -  May 8 -  2019 - Total=661,23:30,4.0
 Wednesday -  May 8 -  2019 - Total=661,23:45,1.0
 Thursday -  May     9 -  2019 - Total=744,0:0,2.0
 Thursday -  May     9 -  2019 - Total=744,0:15,0.0
 Thursday -  May     9 -  2019 - Total=744,0:30,5.0
 Thursday -  May     9 -  2019 - Total=744,0:45,4.0
 Thursday -  May     9 -  2019 - Total=744,1:0,1.0
 Thursday -  May     9 -  2019 - Total=744,1:15,0.0
 Thursday -  May     9 -  2019 - Total=744,1:30,1.0
 Thursday -  May     9 -  2019 - Total=744,1:45,1.0
 Thursday -  May     9 -  2019 - Total=744,2:0,0.0
 Thursday -  May     9 -  2019 - Total=744,2:15,0.0
 Thursday -  May     9 -  2019 - Total=744,2:30,0.0
 Thursday -  May     9 -  2019 - Total=744,2:45,0.0
 Thursday -  May     9 -  2019 - Total=744,3:0,0.0
