Day,Time,Count
 Wednesday -  May 8 -  2019 - Total=2494,20:30,16.0
 Wednesday -  May 8 -  2019 - Total=2494,20:45,22.0
 Wednesday -  May 8 -  2019 - Total=2494,21:0,13.0
 Wednesday -  May 8 -  2019 - Total=2494,21:15,12.0
 Wednesday -  May 8 -  2019 - Total=2494,21:30,8.0
 Wednesday -  May 8 -  2019 - Total=2494,21:45,1.0
 Wednesday -  May 8 -  2019 - Total=2494,22:0,6.0
 Wednesday -  May 8 -  2019 - Total=2494,22:15,4.0
 Wednesday -  May 8 -  2019 - Total=2494,22:30,7.0
 Wednesday -  May 8 -  2019 - Total=2494,22:45,4.0
 Wednesday -  May 8 -  2019 - Total=2494,23:0,3.0
 Wednesday -  May 8 -  2019 - Total=2494,23:15,5.0
 Wednesday -  May 8 -  2019 - Total=2494,23:30,6.0
 Wednesday -  May 8 -  2019 - Total=2494,23:45,2.0
 Thursday -  May 9 -  2019 - Total=2615,0:0,2.0
 Thursday -  May 9 -  2019 - Total=2615,0:15,4.0
 Thursday -  May 9 -  2019 - Total=2615,0:30,3.0
 Thursday -  May 9 -  2019 - Total=2615,0:45,5.0
 Thursday -  May 9 -  2019 - Total=2615,1:0,0.0
 Thursday -  May 9 -  2019 - Total=2615,1:15,0.0
 Thursday -  May 9 -  2019 - Total=2615,1:30,0.0
 Thursday -  May 9 -  2019 - Total=2615,1:45,0.0
 Thursday -  May 9 -  2019 - Total=2615,2:0,0.0
 Thursday -  May 9 -  2019 - Total=2615,2:15,0.0
 Thursday -  May 9 -  2019 - Total=2615,2:30,1.0
 Thursday -  May 9 -  2019 - Total=2615,2:45,0.0
 Thursday -  May 9 -  2019 - Total=2615,3:0,0.0
 Thursday -  May 9 -  2019 - Total=2615,3:15,0.0
 Thursday -  May 9 -  2019 - Total=2615,3:30,0.0
 Thursday -  May 9 -  2019 - Total=2615,3:45,0.0
 Thursday -  May 9 -  2019 - Total=2615,4:0,1.0
 Thursday -  May 9 -  2019 - Total=2615,4:15,0.0
 Thursday -  May 9 -  2019 - Total=2615,4:30,0.0
 Thursday -  May 9 -  2019 - Total=2615,4:45,0.0
 Thursday -  May 9 -  2019 - Total=2615,5:0,2.0
 Thursday -  May 9 -  2019 - Total=2615,5:15,4.0
 Thursday -  May 9 -  2019 - Total=2615,5:30,4.0
 Thursday -  May 9 -  2019 - Total=2615,5:45,2.0
 Thursday -  May 9 -  2019 - Total=2615,6:0,4.0
 Thursday -  May 9 -  2019 - Total=2615,6:15,2.0
 Thursday -  May 9 -  2019 - Total=2615,6:30,9.0
 Thursday -  May 9 -  2019 - Total=2615,6:45,10.0
 Thursday -  May 9 -  2019 - Total=2615,7:0,21.0
 Thursday -  May 9 -  2019 - Total=2615,7:15,14.0
 Thursday -  May 9 -  2019 - Total=2615,7:30,40.0
 Thursday -  May 9 -  2019 - Total=2615,7:45,42.0
 Thursday -  May 9 -  2019 - Total=2615,8:0,49.0
 Thursday -  May 9 -  2019 - Total=2615,8:15,71.0
 Thursday -  May 9 -  2019 - Total=2615,8:30,29.0
 Thursday -  May 9 -  2019 - Total=2615,8:45,27.0
 Thursday -  May 9 -  2019 - Total=2615,9:0,25.0
 Thursday -  May 9 -  2019 - Total=2615,9:15,27.0
 Thursday -  May 9 -  2019 - Total=2615,9:30,21.0
 Thursday -  May 9 -  2019 - Total=2615,9:45,29.0
 Thursday -  May 9 -  2019 - Total=2615,10:0,22.0
