Day,Time,Count
 Wednesday -  May    15 -  2019=11198,21:15,90.0
 Wednesday -  May    15 -  2019=11198,21:30,84.0
 Wednesday -  May    15 -  2019=11198,21:45,59.0
 Wednesday -  May    15 -  2019=11198,22:0,51.0
 Wednesday -  May    15 -  2019=11198,22:15,53.0
 Wednesday -  May    15 -  2019=11198,22:30,52.0
 Wednesday -  May    15 -  2019=11198,22:45,41.0
 Wednesday -  May    15 -  2019=11198,23:0,34.0
 Wednesday -  May    15 -  2019=11198,23:15,35.0
 Wednesday -  May    15 -  2019=11198,23:30,28.0
 Wednesday -  May    15 -  2019=11198,23:45,20.0
 Thursday -  May 16 -       2019=12994,0:0,22.0
 Thursday -  May 16 -       2019=12994,0:15,20.0
 Thursday -  May 16 -       2019=12994,0:30,8.0
 Thursday -  May 16 -       2019=12994,0:45,7.0
 Thursday -  May 16 -       2019=12994,1:0,9.0
 Thursday -  May 16 -       2019=12994,1:15,11.0
 Thursday -  May 16 -       2019=12994,1:30,6.0
 Thursday -  May 16 -       2019=12994,1:45,2.0
 Thursday -  May 16 -       2019=12994,2:0,4.0
 Thursday -  May 16 -       2019=12994,2:15,4.0
 Thursday -  May 16 -       2019=12994,2:30,6.0
 Thursday -  May 16 -       2019=12994,2:45,8.0
 Thursday -  May 16 -       2019=12994,3:0,5.0
 Thursday -  May 16 -       2019=12994,3:15,1.0
 Thursday -  May 16 -       2019=12994,3:30,3.0
 Thursday -  May 16 -       2019=12994,3:45,1.0
 Thursday -  May 16 -       2019=12994,4:0,2.0
 Thursday -  May 16 -       2019=12994,4:15,5.0
 Thursday -  May 16 -       2019=12994,4:30,5.0
 Thursday -  May 16 -       2019=12994,4:45,3.0
 Thursday -  May 16 -       2019=12994,5:0,11.0
 Thursday -  May 16 -       2019=12994,5:15,20.0
 Thursday -  May 16 -       2019=12994,5:30,24.0
 Thursday -  May 16 -       2019=12994,5:45,26.0
 Thursday -  May 16 -       2019=12994,6:0,22.0
 Thursday -  May 16 -       2019=12994,6:15,37.0
 Thursday -  May 16 -       2019=12994,6:30,64.0
 Thursday -  May 16 -       2019=12994,6:45,72.0
 Thursday -  May 16 -       2019=12994,7:0,53.0
 Thursday -  May 16 -       2019=12994,7:15,64.0
 Thursday -  May 16 -       2019=12994,7:30,75.0
 Thursday -  May 16 -       2019=12994,7:45,101.0
 Thursday -  May 16 -       2019=12994,8:0,92.0
 Thursday -  May 16 -       2019=12994,8:15,94.0
 Thursday -  May 16 -       2019=12994,8:30,92.0
 Thursday -  May 16 -       2019=12994,8:45,100.0
 Thursday -  May 16 -       2019=12994,9:0,73.0
 Thursday -  May 16 -       2019=12994,9:15,84.0
 Thursday -  May 16 -       2019=12994,9:30,75.0
 Thursday -  May 16 -       2019=12994,9:45,70.0
 Thursday -  May 16 -       2019=12994,10:0,53.0
 Thursday -  May 16 -       2019=12994,10:15,66.0
 Thursday -  May 16 -       2019=12994,10:30,74.0
 Thursday -  May 16 -       2019=12994,10:45,62.0
 Thursday -  May 16 -       2019=12994,11:0,61.0
 Thursday -  May 16 -       2019=12994,11:15,82.0
 Thursday -  May 16 -       2019=12994,11:30,76.0
 Thursday -  May 16 -       2019=12994,11:45,84.0
 Thursday -  May 16 -       2019=12994,12:0,78.0
 Thursday -  May 16 -       2019=12994,12:15,82.0
 Thursday -  May 16 -       2019=12994,12:30,92.0
 Thursday -  May 16 -       2019=12994,12:45,102.0
 Thursday -  May 16 -       2019=12994,13:0,90.0
 Thursday -  May 16 -       2019=12994,13:15,119.0
 Thursday -  May 16 -       2019=12994,13:30,218.0
 Thursday -  May 16 -       2019=12994,13:45,310.0
 Thursday -  May 16 -       2019=12994,14:0,335.0
 Thursday -  May 16 -       2019=12994,14:15,334.0
 Thursday -  May 16 -       2019=12994,14:30,354.0
 Thursday -  May 16 -       2019=12994,14:45,399.0
 Thursday -  May 16 -       2019=12994,15:0,392.0
 Thursday -  May 16 -       2019=12994,15:15,389.0
 Thursday -  May 16 -       2019=12994,15:30,341.0
 Thursday -  May 16 -       2019=12994,15:45,365.0
 Thursday -  May 16 -       2019=12994,16:0,368.0
