,TIME,NB,SB,EB,WB,date
174,19:30:00,71,39,0,0,2019-06-05
175,19:45:00,82,41,0,0,2019-06-05
176,20:00:00,48,41,0,0,2019-06-05
177,20:15:00,34,22,0,0,2019-06-05
178,20:30:00,29,41,0,0,2019-06-05
179,20:45:00,46,39,0,0,2019-06-05
180,21:00:00,43,35,0,0,2019-06-05
181,21:15:00,36,37,0,0,2019-06-05
182,21:30:00,77,29,0,0,2019-06-05
183,21:45:00,48,19,0,0,2019-06-05
184,22:00:00,45,13,0,0,2019-06-05
185,22:15:00,24,17,0,0,2019-06-05
186,22:30:00,31,9,0,0,2019-06-05
187,22:45:00,21,10,0,0,2019-06-05
188,23:00:00,28,12,0,0,2019-06-05
189,23:15:00,33,6,0,0,2019-06-05
190,23:30:00,13,6,0,0,2019-06-05
191,23:45:00,11,5,0,0,2019-06-05
192,00:00:00,15,4,0,0,2019-06-06
193,00:15:00,2,2,0,0,2019-06-06
194,00:30:00,9,2,0,0,2019-06-06
195,00:45:00,3,0,0,0,2019-06-06
196,01:00:00,2,1,0,0,2019-06-06
197,01:15:00,3,2,0,0,2019-06-06
198,01:30:00,0,1,0,0,2019-06-06
199,01:45:00,1,0,0,0,2019-06-06
200,02:00:00,0,0,0,0,2019-06-06
201,02:15:00,0,1,0,0,2019-06-06
202,02:30:00,0,0,0,0,2019-06-06
203,02:45:00,0,0,0,0,2019-06-06
204,03:00:00,1,0,0,0,2019-06-06
205,03:15:00,0,0,0,0,2019-06-06
206,03:30:00,1,0,0,0,2019-06-06
207,03:45:00,0,0,0,0,2019-06-06
208,04:00:00,0,0,0,0,2019-06-06
209,04:15:00,0,2,0,0,2019-06-06
210,04:30:00,1,1,0,0,2019-06-06
211,04:45:00,0,1,0,0,2019-06-06
212,05:00:00,1,6,0,0,2019-06-06
213,05:15:00,4,2,0,0,2019-06-06
214,05:30:00,1,4,0,0,2019-06-06
215,05:45:00,0,4,0,0,2019-06-06
216,06:00:00,4,6,0,0,2019-06-06
217,06:15:00,8,7,0,0,2019-06-06
218,06:30:00,11,12,0,0,2019-06-06
219,06:45:00,12,19,0,0,2019-06-06
220,07:00:00,16,35,0,0,2019-06-06
221,07:15:00,19,43,0,0,2019-06-06
222,07:30:00,79,52,0,0,2019-06-06
223,07:45:00,107,89,0,0,2019-06-06
224,08:00:00,105,118,0,0,2019-06-06
225,08:15:00,61,124,0,0,2019-06-06
226,08:30:00,39,96,0,0,2019-06-06
227,08:45:00,51,88,0,0,2019-06-06
228,09:00:00,46,60,0,0,2019-06-06
229,09:15:00,33,59,0,0,2019-06-06
230,09:30:00,34,31,0,0,2019-06-06
231,09:45:00,31,51,0,0,2019-06-06
232,10:00:00,29,42,0,0,2019-06-06
233,10:15:00,28,34,0,0,2019-06-06
234,10:30:00,27,38,0,0,2019-06-06
235,10:45:00,31,48,0,0,2019-06-06
236,11:00:00,30,28,0,0,2019-06-06
237,11:15:00,41,31,0,0,2019-06-06
238,11:30:00,39,46,0,0,2019-06-06
239,11:45:00,39,27,0,0,2019-06-06
240,12:00:00,35,34,0,0,2019-06-06
241,12:15:00,25,43,0,0,2019-06-06
242,12:30:00,28,38,0,0,2019-06-06
243,12:45:00,31,41,0,0,2019-06-06
244,13:00:00,40,22,0,0,2019-06-06
245,13:15:00,51,35,0,0,2019-06-06
246,13:30:00,61,30,0,0,2019-06-06
247,13:45:00,104,35,0,0,2019-06-06
248,14:00:00,119,27,0,0,2019-06-06
249,14:15:00,212,33,0,0,2019-06-06
250,14:30:00,214,43,0,0,2019-06-06
251,14:45:00,203,59,0,0,2019-06-06
252,15:00:00,207,77,0,0,2019-06-06
253,15:15:00,190,87,0,0,2019-06-06
254,15:30:00,164,57,0,0,2019-06-06
255,15:45:00,186,59,0,0,2019-06-06
256,16:00:00,193,43,0,0,2019-06-06
257,16:15:00,186,62,0,0,2019-06-06
258,16:30:00,157,72,0,0,2019-06-06
259,16:45:00,174,43,0,0,2019-06-06
260,17:00:00,187,67,0,0,2019-06-06
261,17:15:00,217,61,0,0,2019-06-06
262,17:30:00,279,67,0,0,2019-06-06
263,17:45:00,216,66,0,0,2019-06-06
264,18:00:00,203,68,0,0,2019-06-06
265,18:15:00,204,48,0,0,2019-06-06
266,18:30:00,197,46,0,0,2019-06-06
267,18:45:00,186,45,0,0,2019-06-06
268,19:00:00,113,59,0,0,2019-06-06
269,19:15:00,99,47,0,0,2019-06-06
270,19:30:00,97,52,0,0,2019-06-06
271,19:45:00,69,44,0,0,2019-06-06
272,20:00:00,69,46,0,0,2019-06-06
273,20:15:00,48,31,0,0,2019-06-06
274,20:30:00,60,37,0,0,2019-06-06
275,20:45:00,52,40,0,0,2019-06-06
276,21:00:00,83,31,0,0,2019-06-06
277,21:15:00,121,31,0,0,2019-06-06
278,21:30:00,92,20,0,0,2019-06-06
279,21:45:00,66,17,0,0,2019-06-06
280,22:00:00,40,21,0,0,2019-06-06
281,22:15:00,27,8,0,0,2019-06-06
282,22:30:00,37,8,0,0,2019-06-06
283,22:45:00,31,7,0,0,2019-06-06
284,23:00:00,31,5,0,0,2019-06-06
285,23:15:00,17,3,0,0,2019-06-06
286,23:30:00,9,2,0,0,2019-06-06
287,23:45:00,5,4,0,0,2019-06-06
