,TIME,NB,SB,EB,WB,date
248,14:00:00,0,0,72,25,2019-06-06
249,14:15:00,0,0,72,56,2019-06-06
250,14:30:00,0,0,110,94,2019-06-06
251,14:45:00,0,0,91,46,2019-06-06
252,15:00:00,0,0,123,60,2019-06-06
253,15:15:00,0,0,84,41,2019-06-06
254,15:30:00,0,0,78,23,2019-06-06
255,15:45:00,0,0,75,35,2019-06-06
256,16:00:00,0,0,92,32,2019-06-06
257,16:15:00,0,0,89,35,2019-06-06
258,16:30:00,0,0,121,41,2019-06-06
259,16:45:00,0,0,107,48,2019-06-06
260,17:00:00,0,0,114,37,2019-06-06
261,17:15:00,0,0,133,60,2019-06-06
262,17:30:00,0,0,150,37,2019-06-06
263,17:45:00,0,0,157,51,2019-06-06
264,18:00:00,0,0,186,38,2019-06-06
265,18:15:00,0,0,168,38,2019-06-06
266,18:30:00,0,0,134,43,2019-06-06
267,18:45:00,0,0,140,49,2019-06-06
268,19:00:00,0,0,108,27,2019-06-06
269,19:15:00,0,0,90,37,2019-06-06
270,19:30:00,0,0,92,23,2019-06-06
271,19:45:00,0,0,66,28,2019-06-06
272,20:00:00,0,0,64,30,2019-06-06
273,20:15:00,0,0,76,32,2019-06-06
274,20:30:00,0,0,54,15,2019-06-06
275,20:45:00,0,0,42,21,2019-06-06
276,21:00:00,0,0,52,21,2019-06-06
277,21:15:00,0,0,41,15,2019-06-06
278,21:30:00,0,0,29,16,2019-06-06
279,21:45:00,0,0,29,11,2019-06-06
280,22:00:00,0,0,27,11,2019-06-06
281,22:15:00,0,0,21,6,2019-06-06
282,22:30:00,0,0,17,5,2019-06-06
283,22:45:00,0,0,16,3,2019-06-06
284,23:00:00,0,0,19,5,2019-06-06
285,23:15:00,0,0,10,8,2019-06-06
286,23:30:00,0,0,6,4,2019-06-06
287,23:45:00,0,0,4,2,2019-06-06
